pk_1,pk_2,pk_3,pk_4,pk_5,data_1,data_2
196,10322,19,11253,109456855,9,394.24
244,10073,19,11253,109456855,48,529.68
233,1546,19,11253,109456855,3,339.73
233,1523,19,11253,109456855,7,779.27
175,1069,19,11253,109456855,3,52.21
182,1069,19,11253,109456855,6,73.98
182,1869,19,11253,109456855,6,74.06
233,1548,19,11253,109456855,3,339.73
235,1366,19,11253,109456855,3,329.56
196,10298,19,11253,109458696,3,111.18
196,10299,19,11253,109458696,3,111.19
196,10322,19,11253,109458696,3,111.19
215,1002,19,11253,109459072,3,34.96
215,1003,19,11253,109459072,5,59.44
215,1013,19,11253,109459072,5,58.25
223,1046,19,11253,109459072,5,7854
236,1055,19,11253,109459072,9,201.8
238,993,19,11253,109459072,15,298.65
240,1073,19,11253,109459072,5,103.83
244,10081,19,11253,109459072,5,65.62
235,1054,19,11253,109459072,3,386.97
196,10322,19,11253,109459072,2,99.38
244,10073,19,11253,109459072,1,12.6
175,1069,19,11253,109459072,7,137.43
182,1069,19,11253,109459072,5,65.57
182,1869,19,11253,109459072,3,39.34
215,1003,19,11253,109459080,3,41.7
215,1013,19,11253,109459080,3,37.04
223,1046,19,11253,109459080,3,4713
238,993,19,11253,109459080,9,173.76
244,10081,19,11253,109459080,2,26.89
235,1054,19,11253,109459080,13,1668.73
196,10322,19,11253,109459080,1,49.68
244,10073,19,11253,109459080,1,12.3
175,1069,19,11253,109459080,37,724.61
182,1069,19,11253,109459080,6,78.65
215,972,19,11253,109459089,6,67.46
215,985,19,11253,109459089,6,67.45
215,1002,19,11253,109459089,3,41.18
215,1003,19,11253,109459089,3,41.7
215,1013,19,11253,109459089,6,67.46
223,1046,19,11253,109459089,7,10996
236,1771,19,11253,109459089,3,57.09
238,993,19,11253,109459089,7,135.37
240,1073,19,11253,109459089,7,153.9
244,10081,19,11253,109459089,5,69.22
235,1054,19,11253,109459089,13,1678.47
196,10322,19,11253,109459089,8,397.47
244,10073,19,11253,109459089,8,108.44
175,1069,19,11253,109459089,20,392.95
182,1069,19,11253,109459089,5,65.43
240,1073,19,11253,109459102,6,128.22
235,1054,19,11253,109459102,18,2315.49
196,10322,19,11253,109459102,3,149.05
175,1069,19,11253,109459102,21,412.97
223,1045,19,11253,109460469,7,9734
223,1578,19,11253,109460469,5,6953
223,1639,19,11253,109460469,9,12514
233,1501,19,11253,109460469,6,783.05
235,1175,19,11253,109460469,1,126.68
236,986,19,11253,109460469,5,111.88
236,1055,19,11253,109460469,12,269.06
236,1769,19,11253,109460469,6,63.11
240,1073,19,11253,109460469,1,19.99
244,10073,19,11253,109460469,6,45.85
175,1069,19,11253,109460469,25,462.79
215,972,19,11253,109460488,4,47.2
215,1002,19,11253,109460488,10,116.18
215,1003,19,11253,109460488,2,25.69
223,1045,19,11253,109460488,16,22247
233,1501,19,11253,109460488,2,261.5
233,1567,19,11253,109460488,2,261.5
236,986,19,11253,109460488,3,63.65
236,1055,19,11253,109460488,6,127.3
238,993,19,11253,109460488,5,92.55
240,1036,19,11253,109460488,2,40.47
196,10299,19,11253,109460488,1,51.36
196,10322,19,11253,109460488,3,154.08
244,10073,19,11253,109460488,1,7.53
175,1069,19,11253,109460488,6,113.18
182,1069,19,11253,109460488,4,57.61
182,1869,19,11253,109460488,3,43.09
215,972,19,11253,109460499,8,94.4
215,1002,19,11253,109460499,6,69.42
215,1003,19,11253,109460499,3,35.68
223,1045,19,11253,109460499,22,30591
233,1501,19,11253,109460499,3,373.78
235,1055,19,11253,109460499,15,1900.22
236,986,19,11253,109460499,3,63.64
236,1055,19,11253,109460499,15,318.27
236,1769,19,11253,109460499,9,99.71
240,1036,19,11253,109460499,2,39.57
196,10298,19,11253,109460499,9,462.28
196,10299,19,11253,109460499,5,258.17
196,10322,19,11253,109460499,4,205.46
244,10073,19,11253,109460499,6,45.78
175,1069,19,11253,109460499,8,149.3
182,1069,19,11253,109460499,6,85.53
182,1869,19,11253,109460499,3,42.76
215,972,19,11253,109460518,9,100.8
215,1002,19,11253,109460518,9,100.95
215,1003,19,11253,109460518,5,60.24
223,1045,19,11253,109460518,1,1480
223,1419,19,11253,109460518,3,4440
223,1578,19,11253,109460518,4,5920
235,1055,19,11253,109460518,12,1449.36
235,1171,19,11253,109460518,5,602.94
235,1175,19,11253,109460518,8,962.47
236,986,19,11253,109460518,8,176.44
238,993,19,11253,109460518,8,162.44
240,1036,19,11253,109460518,25,579.67
244,10081,19,11253,109460518,3,41.35
196,10299,19,11253,109460518,3,164.2
196,10322,19,11253,109460518,2,109.47
244,10073,19,11253,109460518,16,221.1
175,1069,19,11253,109460518,17,330.97
182,1069,19,11253,109460518,5,72.81
182,1869,19,11253,109460518,6,88.62
215,972,19,11253,109460526,3,35.4
215,1002,19,11253,109460526,2,22.47
215,1003,19,11253,109460526,3,37.59
223,1419,19,11253,109460526,2,2960
223,1578,19,11253,109460526,7,10360
235,1055,19,11253,109460526,39,5000.9
235,1171,19,11253,109460526,4,511.29
235,1175,19,11253,109460526,6,768.74
236,986,19,11253,109460526,3,67.27
236,1055,19,11253,109460526,24,538.13
236,1769,19,11253,109460526,6,117.92
238,993,19,11253,109460526,8,163.23
240,1036,19,11253,109460526,21,509.91
240,1073,19,11253,109460526,1,24.28
244,10081,19,11253,109460526,4,54.67
196,10299,19,11253,109460526,6,328.43
196,10322,19,11253,109460526,7,383.15
244,10073,19,11253,109460526,1,13.77
175,1069,19,11253,109460526,12,228.37
233,1501,19,11253,109460534,3,298.99
235,1055,19,11253,109460534,9,1141.86
215,1002,19,11253,109460550,6,73.89
215,1003,19,11253,109460550,2,26.79
223,1419,19,11253,109460550,12,17762
223,1578,19,11253,109460550,7,10360
223,1639,19,11253,109460550,21,31080
233,1501,19,11253,109460550,3,338.78
235,1055,19,11253,109460550,6,681.53
235,1171,19,11253,109460550,6,686.12
235,1175,19,11253,109460550,9,1022.46
236,986,19,11253,109460550,3,67.27
236,1055,19,11253,109460550,3,67.27
238,978,19,11253,109460550,1,20.29
238,993,19,11253,109460550,19,381.83
238,1015,19,11253,109460550,3,60.86
240,1036,19,11253,109460550,10,234.76
244,10081,19,11253,109460550,1,13.76
196,10322,19,11253,109460550,2,109.47
244,10073,19,11253,109460550,4,51.3
175,1069,19,11253,109460550,12,234.53
182,1069,19,11253,109460550,6,86.62
182,1869,19,11253,109460550,12,173.29
196,10299,19,11253,109460755,5,185.31
196,10322,19,11253,109460755,4,148.25
182,1869,19,11253,109460755,9,84.35
215,1002,21,12151,109487106,2,182.09
223,1578,21,12151,109487106,3,30256
223,1639,21,12151,109487106,2,20171
233,1501,21,12151,109487106,7,6100.3
233,1567,21,12151,109487106,6,5281.29
235,1171,21,12151,109487106,4,3358.67
235,1175,21,12151,109487106,3,2557.28
235,1356,21,12151,109487106,4,3407.06
196,10299,21,12151,109487106,7,2637.02
196,10322,21,12151,109487106,5,1883.57
233,1523,21,12151,109487106,3,2640.61
175,1069,21,12151,109487106,6,651.17
182,1069,21,12151,109487106,3,228.81
233,1548,21,12151,109487106,2,1754.66
233,1550,21,12151,109487106,7,6147.9
233,1552,21,12151,109487106,1,876.22
215,1003,12,9999,109508739,-43,-46.44
215,1003,38,15743,109508766,-12,-12.24
233,1567,23,12272,109510989,32,7664.48
236,1011,23,12272,109510989,7,206.99
236,1012,23,12272,109510989,-7,-207.06
236,1015,23,12272,109510989,-2,-59.16
236,1016,23,12272,109510989,-6,-177.42
236,1381,23,12272,109510989,-1,-29.57
236,1385,23,12272,109510989,-7,-206.78
238,993,23,12272,109510989,18,630.17
244,10071,23,12272,109510989,66,2371.95
244,10081,23,12272,109510989,24,862.45
196,10322,19,11253,109531822,3,149.05
182,1069,19,11253,109531822,4,52.46
182,1869,19,11253,109531822,3,39.33
215,972,19,11253,109580246,3,36
215,1002,19,11253,109580246,8,96
223,1419,19,11253,109580246,1,1525
223,1578,19,11253,109580246,5,7627
233,1501,19,11253,109580246,3,340.21
235,1171,19,11253,109580246,6,660.34
235,1175,19,11253,109580246,3,330.16
236,986,19,11253,109580246,3,48.05
238,993,19,11253,109580246,2,49.63
235,1356,19,11253,109580246,1,110.05
196,10298,19,11253,109580246,35,3058.47
196,10299,19,11253,109580246,9,786.96
196,10322,19,11253,109580246,13,1136
244,10073,19,11253,109580246,5,58.27
233,1523,19,11253,109580246,2,226.81
175,1069,19,11253,109580246,13,311.59
182,1069,19,11253,109580246,7,155.66
182,1869,19,11253,109580246,9,200.14
215,972,19,11253,109580297,20,322.02
215,985,19,11253,109580297,57,917.7
215,1002,19,11253,109580297,20,322
223,1419,19,11253,109580297,8,16240
223,1578,19,11253,109580297,4,8121
233,1501,19,11253,109580297,4,646.5
233,1567,19,11253,109580297,9,1379.49
235,1171,19,11253,109580297,2,298.15
235,1175,19,11253,109580297,1,145.96
236,986,19,11253,109580297,6,274.27
236,1055,19,11253,109580297,12,548.54
236,1769,19,11253,109580297,6,134.35
238,993,19,11253,109580297,2,70.67
235,1356,19,11253,109580297,2,291.93
196,10298,19,11253,109580297,394,47791.99
196,10299,19,11253,109580297,17,2062.05
196,10300,19,11253,109580297,14,1698.19
196,10319,19,11253,109580297,18,2183.41
196,10322,19,11253,109580297,34,4124
196,10350,19,11253,109580297,9,1091.69
196,10334,19,11253,109580297,17,2062.09
196,10335,19,11253,109580297,3,363.9
244,10073,19,11253,109580297,3,47.73
196,10297,19,11253,109580297,70,8490.83
233,1523,19,11253,109580297,2,300.72
175,1069,19,11253,109580297,3,84.52
182,1069,19,11253,109580297,8,249.36
182,1869,19,11253,109580297,9,291.26
235,1366,19,11253,109580297,3,447.23
215,1002,32,11688,109589308,5,64.78
233,1501,32,11688,109589308,1,120.75
233,1567,32,11688,109589308,2,241.51
175,1069,32,11688,109589308,3,42.55
233,1548,32,11688,109589308,2,241.51
233,1550,32,11688,109589308,2,241.49
215,1002,32,11688,109589448,1,13.84
233,1550,32,11688,109589448,1,120.74
215,1002,32,11688,109589456,4,52.41
233,1501,32,11688,109589456,2,241.51
233,1546,32,11688,109589456,3,360.46
233,1548,32,11688,109589456,2,241.51
215,1002,32,11688,109589472,5,64.78
233,1501,32,11688,109589472,1,120.84
236,986,32,11688,109589472,5,91.72
233,1548,32,11688,109589472,1,120.83
233,1550,32,11688,109589472,1,120.66
215,1002,32,11688,109589510,3,38.87
233,1501,32,11688,109589510,2,241.51
233,1567,32,11688,109589510,2,241.51
236,986,32,11688,109589510,2,36.69
233,1548,32,11688,109589510,1,120.75
233,1550,32,11688,109589510,1,120.74
215,1002,32,11688,109589545,-1,-12.95
236,986,32,11688,109589545,5,92.84
175,1069,32,11688,109589545,14,198.31
215,1002,32,11688,109589960,4,52.71
233,1501,32,11688,109589960,4,480.5
233,1567,32,11688,109589960,1,120.83
175,1069,32,11688,109589960,10,141.46
233,1548,32,11688,109589960,3,362.51
215,1002,32,11688,109590241,4,53.55
233,1501,32,11688,109590241,2,241.51
233,1567,32,11688,109590241,2,241.51
175,1069,32,11688,109590241,5,71.77
233,1548,32,11688,109590241,2,241.51
215,1002,32,11688,109590314,4,51.82
236,986,32,11688,109590314,4,73.38
175,1069,32,11688,109590314,1,14.26
233,1548,32,11688,109590314,4,483.34
215,1002,32,11688,109590403,3,39.87
233,1501,32,11688,109590403,1,119.72
236,986,32,11688,109590403,2,36.37
175,1069,32,11688,109590403,12,171.18
236,1011,22,11002,109602134,4,101.28
236,1012,22,11002,109602134,1,25.3
236,1015,22,11002,109602134,13,329.22
236,1016,22,11002,109602134,11,278.56
236,1026,22,11002,109602134,32,810.39
236,1028,22,11002,109602134,30,759.77
236,1039,22,11002,109602134,5,126.62
236,1040,22,11002,109602134,17,430.52
236,1043,22,11002,109602134,14,354.58
236,1044,22,11002,109602134,6,151.95
236,1058,22,11002,109602134,1284,32518.88
236,1119,22,11002,109602134,19,481.18
236,1120,22,11002,109602134,16,405.2
236,1121,22,11002,109602134,14,354.55
236,1122,22,11002,109602134,6,151.96
236,1381,22,11002,109602134,33,835.72
236,1383,22,11002,109602134,16,405.21
236,1384,22,11002,109602134,14,354.55
236,1385,22,11002,109602134,5,126.62
236,1386,22,11002,109602134,14,354.55
196,10298,22,11002,109602134,336,29022.7
196,10299,22,11002,109602134,20,1729.09
196,10300,22,11002,109602134,16,1382.39
196,10301,22,11002,109602134,13,1123.08
196,10310,22,11002,109602134,10,813.23
196,10319,22,11002,109602134,16,1382.02
196,10320,22,11002,109602134,8,686.93
196,10322,22,11002,109602134,41,3541.7
196,10350,22,11002,109602134,10,813.23
196,10308,22,11002,109602134,14,1210.28
196,10334,22,11002,109602134,8,691.37
196,10335,22,11002,109602134,14,1208.14
236,1582,22,11002,109602134,38,962.48
236,1583,22,11002,109602134,28,709.1
236,1584,22,11002,109602134,11,278.69
215,972,30,13731,109629873,4,32
215,1002,30,13731,109629873,7,56.33
223,1419,30,13731,109629873,3,2730
233,1567,30,13731,109629873,3,241.16
235,1171,30,13731,109629873,9,704.36
235,1175,30,13731,109629873,3,235.07
236,986,30,13731,109629873,14,222.27
235,1356,30,13731,109629873,2,156.35
196,10322,30,13731,109629873,3,85.14
233,1546,30,13731,109629873,9,724.06
215,1002,31,14041,109693997,44,6081.03
223,1578,31,14041,109693997,8,118480
233,1501,31,14041,109693997,41,56133.91
233,1567,31,14041,109693997,35,47897.58
235,1055,31,14041,109693997,336,446038.58
235,1171,31,14041,109693997,12,15945.78
235,1175,31,14041,109693997,30,39827.54
236,986,31,14041,109693997,55,11749.84
236,1055,31,14041,109693997,393,75577.56
236,1769,31,14041,109693997,15,3087.06
236,1771,31,14041,109693997,13,2075.5
238,1015,31,14041,109693997,1,171.02
240,1036,31,14041,109693997,77,14200.93
244,10081,31,14041,109693997,9,1339.99
223,1421,31,14041,109693997,1,14810
235,1356,31,14041,109693997,16,21249.2
196,10322,31,14041,109693997,17,7517.52
244,10073,31,14041,109693997,11,1620.57
233,1546,31,14041,109693997,20,27304.23
233,1523,31,14041,109693997,91,124128.8
175,1069,31,14041,109693997,77,14134.84
182,1069,31,14041,109693997,11,1191.46
182,1869,31,14041,109693997,117,12672.83
233,1548,31,14041,109693997,10,13689.96
233,1550,31,14041,109693997,14,19162.56
233,1552,31,14041,109693997,68,93017
215,1002,31,14041,109694012,9,676.03
223,1578,31,14041,109694012,2,15628
233,1501,31,14041,109694012,17,12867.64
233,1567,31,14041,109694012,-2,-1513.56
235,1055,31,14041,109694012,1,736.41
235,1171,31,14041,109694012,1,734.69
236,986,31,14041,109694012,10,1142.14
236,1055,31,14041,109694012,3,261.02
238,993,31,14041,109694012,18,2426.08
238,1015,31,14041,109694012,16,1500.19
240,1036,31,14041,109694012,7,716.1
244,10081,31,14041,109694012,11,991.94
223,1421,31,14041,109694012,4,31258
196,10299,31,14041,109694012,2,474.83
196,10322,31,14041,109694012,12,2848.97
244,10073,31,14041,109694012,7,631.23
233,1546,31,14041,109694012,3,2268.97
233,1523,31,14041,109694012,8,6052.29
175,1069,31,14041,109694012,15,1627.74
182,1069,31,14041,109694012,22,1329.46
182,1869,31,14041,109694012,18,1087.74
233,1548,31,14041,109694012,-2,-1510.22
233,1550,31,14041,109694012,6,4532.72
233,1552,31,14041,109694012,22,16603.15
235,1366,31,14041,109694012,3,2204.08
236,1026,22,16139,109755313,3,16852.83
236,1028,22,16139,109755313,5,29139.17
236,1058,22,16139,109755313,9,52652.29
236,1386,22,16139,109755313,6,34678.59
240,1036,22,16139,109755313,2,11780.5
236,1583,22,16139,109755313,2,11604.81
236,1012,23,15458,109765929,1,21.59
236,1015,23,15458,109765929,10,216.05
236,1016,23,15458,109765929,8,172.85
236,1026,23,15458,109765929,6,129.66
236,1028,23,15458,109765929,6,129.63
236,1039,23,15458,109765929,10,216.08
236,1040,23,15458,109765929,5,108.03
236,1043,23,15458,109765929,6,129.64
236,1044,23,15458,109765929,4,86.41
236,1058,23,15458,109765929,72,1555.74
236,1119,23,15458,109765929,8,172.84
236,1120,23,15458,109765929,7,151.23
236,1121,23,15458,109765929,8,172.84
236,1122,23,15458,109765929,9,194.46
236,1381,23,15458,109765929,9,194.45
236,1383,23,15458,109765929,11,237.65
236,1386,23,15458,109765929,8,172.84
240,1036,23,15458,109765929,-3,-79.77
240,1068,23,15458,109765929,4,106.39
236,1380,23,15458,109765929,3,64.82
236,1582,23,15458,109765929,3,64.83
236,1583,23,15458,109765929,10,216.06
236,1584,23,15458,109765929,7,151.23
236,1559,23,15458,109765929,6,129.63
236,1011,22,11015,109774121,7,94.88
236,1012,22,11015,109774121,11,148.99
236,1015,22,11015,109774121,6,81.33
236,1016,22,11015,109774121,6,80.55
236,1026,22,11015,109774121,14,189.88
236,1028,22,11015,109774121,12,162.78
236,1058,22,11015,109774121,228,3093.7
236,1381,22,11015,109774121,15,203.43
236,1383,22,11015,109774121,8,108.27
196,10298,22,11015,109774121,156,7579.65
196,10299,22,11015,109774121,6,291.52
196,10300,22,11015,109774121,9,438.61
196,10322,22,11015,109774121,5,243.45
196,10350,22,11015,109774121,8,384.95
196,10334,22,11015,109774121,3,146.48
196,10335,22,11015,109774121,3,151.43
236,1583,22,11015,109774121,11,148.95
233,1524,22,11015,109774121,32,4236.63
223,1419,17,11064,109788619,4,5600
223,1578,17,11064,109788619,10,14001
196,10299,17,11064,109788619,4,214.61
175,1069,30,13731,109826269,3,32.77
215,972,30,13731,109826318,14,115.14
215,985,30,13731,109826318,33,271.31
215,1002,30,13731,109826318,2,16.47
223,1419,30,13731,109826318,3,3541
223,1578,30,13731,109826318,2,2361
233,1501,30,13731,109826318,2,160.55
233,1567,30,13731,109826318,5,401.67
235,1175,30,13731,109826318,13,1014.62
236,986,30,13731,109826318,10,147.99
196,10322,30,13731,109826318,4,133.56
244,10073,30,13731,109826318,23,199.48
233,1546,30,13731,109826318,45,3602.02
175,1069,30,13731,109826318,22,244.11
235,1366,30,13731,109826318,3,234.14
215,972,19,11253,109861547,7,95.9
215,1002,19,11253,109861547,18,243.6
215,1003,19,11253,109861547,7,94.5
223,1419,19,11253,109861547,2,3229
223,1578,19,11253,109861547,10,16146
223,1639,19,11253,109861547,3,4844
233,1501,19,11253,109861547,2,339.67
233,1567,19,11253,109861547,12,2039.56
235,1171,19,11253,109861547,15,2487.15
235,1175,19,11253,109861547,69,11481.95
236,986,19,11253,109861547,9,223.36
236,1769,19,11253,109861547,81,1616.14
238,993,19,11253,109861547,7,149.97
238,1015,19,11253,109861547,2,48.06
240,1036,19,11253,109861547,13,383.92
244,10081,19,11253,109861547,5,72.85
235,1356,19,11253,109861547,15,2487.08
196,10299,19,11253,109861547,3,171.82
196,10322,19,11253,109861547,6,343.65
244,10073,19,11253,109861547,9,130.36
233,1523,19,11253,109861547,9,1538.34
175,1069,19,11253,109861547,32,694.1
182,1069,19,11253,109861547,11,168.17
182,1869,19,11253,109861547,15,228.62
233,1548,19,11253,109861547,1,169.74
233,1550,19,11253,109861547,3,512.29
233,1552,19,11253,109861547,3,509.89
235,1366,19,11253,109861547,12,1989.72
238,993,38,11356,109882455,223,1623.13
238,1015,38,11356,109882455,96,751.19
215,1002,40,11108,110522381,21,241.56
215,1003,40,11108,110522381,6,69.01
215,985,40,11108,110522389,38,464.49
215,1002,40,11108,110522389,22,271.02
215,1003,40,11108,110522389,8,98.05
215,985,40,11108,110522411,69,808.5
215,1002,40,11108,110522411,24,281.73
215,1003,40,11108,110522411,18,196.68
215,985,40,11108,110522446,1,11.95
215,1002,40,11108,110522446,24,287.01
215,1003,40,11108,110522446,13,155.41
215,972,40,12619,110903865,11,46.75
215,1002,40,12619,110903865,3,12.75
215,972,40,12619,110903873,9,38.25
215,972,40,12619,110903881,13,55.25
215,1002,40,12619,110903881,-2,-8.5
215,972,40,12619,110903889,65,276.25
215,1002,40,12619,110903889,5,21.25
215,985,21,12151,111199843,10,345.5
215,1002,21,12151,111199843,5,172.75
223,1578,21,12151,111199843,5,18511
233,1501,21,12151,111199843,17,5208.77
233,1567,21,12151,111199843,11,3271.86
235,1171,21,12151,111199843,6,1601.92
235,1175,21,12151,111199843,2,590.67
236,1055,21,12151,111199843,2,107.78
238,993,21,12151,111199843,10,423.3
238,1015,21,12151,111199843,3,103.95
240,1036,21,12151,111199843,6,269.41
235,1356,21,12151,111199843,4,1181.06
196,10299,21,12151,111199843,4,542.47
196,10322,21,12151,111199843,5,677.62
233,1546,21,12151,111199843,7,2122.5
233,1523,21,12151,111199843,2,592.8
182,1069,21,12151,111199843,9,242.82
182,1869,21,12151,111199843,9,242.82
233,1548,21,12151,111199843,6,1736.05
233,1550,21,12151,111199843,11,3245.45
233,1552,21,12151,111199843,11,3278.45
175,1871,21,12151,111199851,4,104.66
215,1002,21,12151,111199878,73,2394.76
223,1578,21,12151,111199878,6,21340
233,1501,21,12151,111199878,19,5822.82
233,1567,21,12151,111199878,28,8574.75
235,1055,21,12151,111199878,451,133928.82
235,1171,21,12151,111199878,6,1751.73
235,1175,21,12151,111199878,6,1781.76
238,993,21,12151,111199878,74,3097.65
238,1015,21,12151,111199878,17,706.56
240,1036,21,12151,111199878,64,2863.43
235,1356,21,12151,111199878,7,2067.75
196,10298,21,12151,111199878,26,3477.09
196,10299,21,12151,111199878,8,1064.99
196,10322,21,12151,111199878,5,666.72
244,10073,21,12151,111199878,6,181.89
233,1546,21,12151,111199878,40,12228.38
233,1523,21,12151,111199878,12,3672.12
175,1069,21,12151,111199878,5,203.11
182,1069,21,12151,111199878,10,266.64
182,1869,21,12151,111199878,28,746.61
233,1548,21,12151,111199878,18,5507.81
233,1550,21,12151,111199878,16,4888.4
233,1552,21,12151,111199878,13,3968.57
215,1002,21,12151,111199932,79,3371.32
223,1578,21,12151,111199932,6,28162
223,1639,21,12151,111199932,11,51545
233,1501,21,12151,111199932,16,6137.21
233,1567,21,12151,111199932,17,6520.77
235,1055,21,12151,111199932,49,18218.83
235,1171,21,12151,111199932,7,2592.28
235,1175,21,12151,111199932,6,2230.87
236,1055,21,12151,111199932,4,272.99
238,993,21,12151,111199932,19,997.59
238,1015,21,12151,111199932,15,635.25
240,1036,21,12151,111199932,20,1113.33
235,1356,21,12151,111199932,6,2228.72
196,10298,21,12151,111199932,6,1051.03
196,10299,21,12151,111199932,3,522.17
196,10322,21,12151,111199932,4,696.94
233,1546,21,12151,111199932,11,4211.01
233,1523,21,12151,111199932,6,2297.64
175,1069,21,12151,111199932,4,213.62
182,1870,21,12151,111199932,1,34.45
233,1548,21,12151,111199932,6,2294.36
233,1550,21,12151,111199932,6,2302.44
233,1552,21,12151,111199932,5,1913.73
223,1046,21,12151,111199940,3,17413
196,10322,21,12151,111199940,2,486.19
215,985,21,12151,111199967,62,3949.03
215,1002,21,12151,111199967,21,1259.47
223,1578,21,12151,111199967,5,35232
223,1639,21,12151,111199967,42,295730
233,1501,21,12151,111199967,86,51224.54
233,1567,21,12151,111199967,148,89744.09
235,1055,21,12151,111199967,172,102921.54
235,1171,21,12151,111199967,10,5983.67
235,1175,21,12151,111199967,15,8975.7
238,993,21,12151,111199967,111,8963.32
238,1015,21,12151,111199967,12,988.6
240,1036,21,12151,111199967,51,4105.64
235,1356,21,12151,111199967,11,6582.13
196,10298,21,12151,111199967,21,5469.19
196,10299,21,12151,111199967,5,1296.33
196,10322,21,12151,111199967,6,1561.17
233,1546,21,12151,111199967,53,31727.56
233,1523,21,12151,111199967,50,28143.26
175,1069,21,12151,111199967,24,1654.68
182,1069,21,12151,111199967,11,574.03
182,1869,21,12151,111199967,45,2348.48
233,1548,21,12151,111199967,79,45058.07
233,1550,21,12151,111199967,41,23442.09
233,1552,21,12151,111199967,30,17425.95
196,10350,15,11072,111217539,4,597.36
182,1069,15,11072,111217539,1,28.59
215,1069,84,11019,111326479,1,200.58
223,1045,84,11019,111326479,1,30464
238,1009,84,11019,111326479,1,255.04
247,1156,84,11019,111326479,3,953.43
175,1069,84,11019,111326479,2,614.71
215,1069,84,11019,111326509,1,183.76
238,1009,84,11019,111326509,1,176.43
247,1156,84,11019,111326509,1,135.49
175,1069,84,11019,111326509,1,210
215,1069,84,11019,111338549,1,148.45
215,1169,84,11019,111338549,1,191.62
238,1009,84,11019,111338549,2,283.28
247,1156,84,11019,111338549,5,864.68
175,1069,84,11019,111338549,1,209.78
236,1299,84,11019,111345076,1,403.7
223,1585,84,11019,111345076,3,103530
233,1508,84,11019,111345076,1,2281.75
236,1299,84,11019,111345467,3,1123.93
247,1156,84,11019,111345467,-1,-729.29
175,1069,84,11019,111345467,1,321.65
238,1015,68,12464,111386074,1,2601.37
223,1519,68,12464,111386074,1,197817
215,1088,68,12464,111386074,1,1822.43
215,1179,68,12464,111389200,1,329.05
233,1567,68,12464,111389200,1,2647.2
235,1326,68,12464,111389200,1,2582.96
235,1054,68,12464,111389200,1,2582.97
223,1519,68,12464,111389200,1,36449
223,1045,68,12464,111398739,4,62470
223,1578,68,12464,111398739,1,16362
238,993,68,12464,111398739,1,176.41
238,1015,68,12464,111398739,1,216.78
240,1036,68,12464,111398739,1,234.67
235,1054,68,12464,111398739,1,1185.96
175,1069,68,12464,111398739,1,165.43
182,1069,68,12464,111398739,2,301.22
223,1509,68,12464,111398739,1,15689
215,1088,68,12464,111398739,3,430.62
215,1179,68,12464,111398986,1,100.6
233,1567,68,12464,111398986,1,814.07
235,1220,68,12464,111398986,1,818.52
238,993,68,12464,111398986,2,273.09
240,1036,68,12464,111398986,2,296.49
235,1054,68,12464,111398986,1,818.52
175,1069,68,12464,111398986,3,347.98
182,1069,68,12464,111398986,8,860.67
182,1869,68,12464,111398986,4,430.33
233,1522,68,12464,111398986,2,1628.15
223,1519,68,12464,111398986,2,23015
247,1156,83,11019,111417891,1,2846.3
238,1009,83,11019,111418294,1,3818.27
247,1156,83,11019,111418715,2,17388.75
215,1069,83,11019,111418898,1,3008.72
227,969,83,11019,111418898,4,16669.35
233,1491,83,11019,111418898,1,26324.47
236,1299,83,11019,111418898,7,29520.24
235,1054,83,11019,111418898,2,47178.09
223,1585,83,11019,111418898,11,4038490
238,1009,83,11019,111418898,3,8923.23
233,1508,83,11019,111418898,5,120998.8
175,1069,83,11019,111418898,2,6902.99
233,1522,83,11019,111418898,4,96314.25
215,1088,68,12464,111423399,4,302.16
215,1012,83,11019,111436109,1,1980.85
215,1069,83,11019,111436109,2,3943.47
215,1169,83,11019,111436109,3,5887.86
223,1045,83,11019,111436109,2,423419
227,969,83,11019,111436109,48,131275.51
233,1491,83,11019,111436109,3,48190.37
235,1202,83,11019,111436109,1,15653.72
235,1320,83,11019,111436109,1,15443.17
236,1211,83,11019,111436109,3,8198.86
236,1299,83,11019,111436109,3,8182.7
223,1585,83,11019,111436109,7,1481231
238,1009,83,11019,111436109,6,17012.9
247,1156,83,11019,111436109,2,4041.09
233,1508,83,11019,111436109,3,47915.83
175,1069,83,11019,111436109,3,6655.09
182,1069,83,11019,111436109,1,1678.69
233,1522,83,11019,111436109,2,32088.57
215,1088,68,12464,111471462,-1,-79.6
233,1491,84,11019,111479429,1,2546.26
238,1009,84,11019,111479429,2,841.75
247,1156,84,11019,111479429,2,860.42
247,1156,84,11019,111482561,2,665.35
233,1508,84,11019,111482561,1,2539.42
215,1069,84,11019,111506266,2,459.22
215,1169,84,11019,111506266,1,219.31
233,1491,84,11019,111506266,2,3870.31
235,1320,84,11019,111506266,1,1887.71
236,1299,84,11019,111506266,2,717.06
223,1585,84,11019,111506266,2,50894
238,1009,84,11019,111506266,1,330.69
247,1156,84,11019,111506266,2,280.16
233,1508,84,11019,111506266,1,1943.24
175,1069,84,11019,111506266,2,550.29
215,1069,84,11019,111506320,2,493.73
215,1169,84,11019,111506320,2,430.01
235,1202,84,11019,111506320,1,1601.05
236,1299,84,11019,111506320,1,385
238,1009,84,11019,111506320,1,365.65
233,1508,84,11019,111506320,1,2262.31
