pk_1,pk_2,pk_3,pk_4,pk_5,level_5,Data_source1_mismatch,Data_source_2_mismatch
236,1012,22,11001,100012105,data_1,22.0,19.0
236,1012,22,11002,100016208,data_1,12.0,29.0
236,1012,22,11002,106148025,data_1,7.0,64.0
236,1012,22,11002,109602134,data_1,6.0,1.0
236,1012,22,11007,100012839,data_1,80.0,83.0
236,1012,22,11007,103563943,data_1,17.0,16.0
236,1012,22,11010,100074232,data_1,18.0,14.0
236,1012,22,11010,102179120,data_1,12.0,9.0
236,1012,22,11010,103123382,data_1,8.0,19.0
236,1012,22,11013,100012911,data_1,28.0,22.0
236,1012,22,11015,105307383,data_1,31.0,23.0
236,1012,22,11015,109774121,data_1,12.0,11.0
236,1012,22,11016,105336421,data_1,14.0,7.0
236,1012,22,11016,106139573,data_1,17.0,3.0
236,1012,22,11039,100012741,data_1,13.0,19.0
236,1012,22,11041,100016499,data_1,49.0,60.0
236,1012,22,11041,102973188,data_1,14.0,13.0
236,1012,22,11042,100012040,data_1,21.0,18.0
236,1012,22,11043,105306158,data_1,24.0,12.0
236,1012,22,11047,101842235,data_1,5.0,2.0
236,1012,22,11050,105088657,data_1,7.0,5.0
236,1012,22,11051,105000318,data_1,72.0,67.0
236,1012,22,11051,113140029,data_1,9.0,13.0
236,1012,22,11053,101693265,data_1,55.0,42.0
236,1012,22,11128,108044960,data_1,111.0,82.0
236,1012,22,12182,102291257,data_1,15.0,10.0
236,1012,22,12194,103192961,data_1,26.0,32.0
236,1012,22,12197,100012466,data_1,145.0,226.0
236,1012,22,12198,102091851,data_1,39.0,60.0
236,1012,22,12198,119943525,data_1,48.0,79.0
236,1012,22,12208,102411295,data_1,44.0,26.0
236,1012,22,12210,108181585,data_1,22.0,19.0
236,1012,22,12216,106139279,data_1,66.0,86.0
236,1012,22,12219,100016321,data_1,8.0,17.0
236,1012,22,12275,108683181,data_1,330.0,338.0
236,1012,22,12279,102212802,data_1,21.0,20.0
236,1012,22,12283,101065258,data_1,12.0,10.0
236,1012,22,12283,105076365,data_1,38.0,18.0
236,1012,22,12283,105323745,data_1,-1.0,11.0
236,1012,22,12283,115417314,data_1,9.0,6.0
236,1012,22,12284,100073546,data_1,7.0,5.0
236,1012,22,12285,113079586,data_1,8.0,5.0
236,1012,22,12285,113079594,data_1,12.0,11.0
236,1012,22,13036,106140105,data_1,8.0,6.0
236,1012,22,13390,108666856,data_1,16.0,15.0
236,1012,22,13656,122652930,data_1,6.0,4.0
236,1012,22,13906,112235088,data_1,12.0,10.0
236,1012,22,14102,108687109,data_1,123.0,132.0
236,1012,22,14366,101183135,data_1,78.0,64.0
236,1012,22,14366,108687071,data_1,38.0,67.0
236,1012,22,14366,116365547,data_1,11.0,4.0
236,1012,22,14605,121250375,data_1,14.0,9.0
236,1012,22,14742,122555730,data_1,5.0,10.0
236,1012,22,15679,120800630,data_1,43.0,68.0
236,1012,22,16140,101058840,data_1,13.0,11.0
236,1012,22,16485,120807600,data_1,90.0,89.0
236,1012,23,12203,120257015,data_1,5.0,11.0
236,1012,23,12203,120257031,data_1,8.0,13.0
236,1012,23,12212,100073554,data_1,32.0,25.0
236,1012,23,12268,108672953,data_1,12.0,6.0
236,1012,23,14412,101860393,data_1,8.0,6.0
236,1012,23,14412,116885379,data_1,2.0,7.0
236,1012,23,14643,121968640,data_1,10.0,9.0
236,1012,23,14643,121968649,data_1,4.0,13.0
236,1012,23,14648,121773513,data_1,8.0,16.0
236,1012,23,14905,108673771,data_1,69.0,44.0
236,1012,23,15458,109765929,data_1,13.0,1.0
236,1012,23,15530,121765707,data_1,5.0,3.0
236,1012,23,15531,108988314,data_1,11.0,10.0
236,1012,23,15599,101884328,data_1,5.0,17.0
236,1012,23,15696,101870814,data_1,15.0,14.0
236,1012,23,15696,101870897,data_1,10.0,8.0
236,1012,23,15717,108684463,data_1,10.0,9.0
236,1012,23,15717,108684509,data_1,6.0,5.0
236,1015,22,11002,106148025,data_1,49.0,47.0
236,1015,22,11007,100012839,data_1,73.0,35.0
236,1015,22,11007,103563943,data_1,13.0,11.0
236,1015,22,11010,100074232,data_1,16.0,12.0
236,1015,22,11010,120860773,data_1,8.0,4.0
236,1015,22,11013,100012911,data_1,7.0,16.0
236,1015,22,11015,105046695,data_1,23.0,18.0
236,1015,22,11015,105307383,data_1,1.0,25.0
236,1015,22,11015,109774121,data_1,7.0,6.0
236,1015,22,11016,105336421,data_1,6.0,16.0
236,1015,22,11016,106139573,data_1,9.0,17.0
236,1015,22,11039,100012741,data_1,15.0,13.0
236,1015,22,11041,100016499,data_1,39.0,27.0
236,1015,22,11041,102973188,data_1,8.0,7.0
236,1015,22,11042,100012040,data_1,25.0,24.0
236,1015,22,11043,105306158,data_1,27.0,23.0
236,1015,22,11051,105000318,data_1,27.0,38.0
236,1015,22,11051,113140029,data_1,28.0,27.0
236,1015,22,11053,101693265,data_1,20.0,18.0
236,1015,22,11128,108044960,data_1,31.0,46.0
236,1015,22,11128,116472157,data_1,9.0,8.0
236,1015,22,12182,102291257,data_1,11.0,9.0
236,1015,22,12194,103192961,data_1,10.0,8.0
236,1015,22,12197,100012466,data_1,458.0,245.0
236,1015,22,12198,102091851,data_1,14.0,13.0
236,1015,22,12198,119943525,data_1,33.0,43.0
236,1015,22,12208,102411295,data_1,19.0,28.0
236,1015,22,12210,108181585,data_1,8.0,7.0
236,1015,22,12216,106139279,data_1,56.0,54.0
236,1015,22,12219,100016321,data_1,8.0,6.0
236,1015,22,12275,108683181,data_1,635.0,378.0
236,1015,22,12279,102212802,data_1,6.0,4.0
236,1015,22,12283,105076365,data_1,60.0,65.0
236,1015,22,12283,105323745,data_1,27.0,23.0
236,1015,22,12283,115417314,data_1,21.0,20.0
236,1015,22,12284,100073546,data_1,6.0,18.0
236,1015,22,12285,113079594,data_1,12.0,11.0
236,1015,22,13390,108666856,data_1,3.0,9.0
236,1015,22,13656,122652930,data_1,27.0,26.0
236,1015,22,14102,108687109,data_1,133.0,152.0
236,1015,22,14366,101183135,data_1,64.0,25.0
236,1015,22,14366,108687071,data_1,50.0,49.0
236,1015,22,14366,116365547,data_1,28.0,23.0
236,1015,22,15679,120800630,data_1,152.0,156.0
236,1015,22,16485,120807600,data_1,256.0,188.0
236,1015,23,12203,120257015,data_1,15.0,14.0
236,1015,23,12212,100073554,data_1,11.0,10.0
236,1015,23,12268,108672953,data_1,8.0,20.0
236,1015,23,14412,101860359,data_1,5.0,4.0
236,1015,23,14412,101860393,data_1,18.0,24.0
236,1015,23,14412,116885540,data_1,12.0,11.0
236,1015,23,14648,121773513,data_1,10.0,9.0
236,1015,23,15458,109765929,data_1,12.0,10.0
236,1015,23,15531,108988314,data_1,25.0,22.0
236,1015,23,15599,101884328,data_1,9.0,7.0
236,1015,23,15717,108684509,data_1,2.0,14.0
236,1015,23,15724,101041606,data_1,3.0,2.0
236,1016,22,11002,106148025,data_1,11.0,4.0
236,1016,22,11002,109602134,data_1,15.0,11.0
236,1016,22,11007,100012839,data_1,38.0,27.0
236,1016,22,11007,103563943,data_1,12.0,17.0
236,1016,22,11010,100074186,data_1,2.0,1.0
236,1016,22,11010,120860773,data_1,6.0,1.0
236,1016,22,11013,100012911,data_1,11.0,7.0
236,1016,22,11015,105046695,data_1,5.0,14.0
236,1016,22,11015,105307383,data_1,26.0,11.0
236,1016,22,11016,105336421,data_1,7.0,17.0
236,1016,22,11016,106139573,data_1,38.0,6.0
236,1016,22,11039,100012741,data_1,15.0,4.0
236,1016,22,11041,100016499,data_1,25.0,1.0
236,1016,22,11041,102973188,data_1,13.0,1.0
236,1016,22,11042,100012040,data_1,6.0,3.0
236,1016,22,11043,105306158,data_1,2.0,14.0
236,1016,22,11047,101842235,data_1,7.0,4.0
236,1016,22,11050,105088657,data_1,2.0,13.0
236,1016,22,11051,105000318,data_1,33.0,29.0
236,1016,22,11051,113140029,data_1,14.0,16.0
236,1016,22,11053,101693265,data_1,15.0,1.0
236,1016,22,11057,101015683,data_1,6.0,5.0
236,1016,22,11128,108044960,data_1,138.0,26.0
236,1016,22,12182,102291257,data_1,10.0,17.0
236,1016,22,12194,103192961,data_1,11.0,2.0
236,1016,22,12197,100012466,data_1,453.0,96.0
236,1016,22,12198,102091851,data_1,6.0,12.0
236,1016,22,12198,119943525,data_1,26.0,22.0
236,1016,22,12208,102411295,data_1,39.0,3.0
236,1016,22,12210,108181585,data_1,11.0,5.0
236,1016,22,12216,106139279,data_1,86.0,22.0
236,1016,22,12219,100016321,data_1,9.0,7.0
236,1016,22,12275,108683181,data_1,940.0,289.0
236,1016,22,12283,101065258,data_1,23.0,22.0
236,1016,22,12283,105076365,data_1,26.0,14.0
236,1016,22,12283,105323745,data_1,21.0,19.0
236,1016,22,12284,100073546,data_1,7.0,15.0
236,1016,22,12285,113079594,data_1,10.0,11.0
236,1016,22,13036,106140105,data_1,8.0,7.0
236,1016,22,13390,108666856,data_1,4.0,3.0
236,1016,22,13656,122652930,data_1,28.0,27.0
236,1016,22,13906,112235088,data_1,8.0,5.0
236,1016,22,14102,108687109,data_1,157.0,161.0
236,1016,22,14366,101183135,data_1,86.0,31.0
236,1016,22,14366,108687071,data_1,63.0,60.0
236,1016,22,14366,116365547,data_1,58.0,53.0
236,1016,22,14605,121250375,data_1,2.0,4.0
236,1016,22,14742,122555730,data_1,6.0,5.0
236,1016,22,15679,120800630,data_1,124.0,111.0
236,1016,22,16485,120807600,data_1,198.0,168.0
236,1016,23,12203,120257015,data_1,12.0,11.0
236,1016,23,12203,120257031,data_1,11.0,16.0
236,1016,23,12212,100073554,data_1,15.0,11.0
236,1016,23,12268,108672953,data_1,15.0,12.0
236,1016,23,13199,101353530,data_1,10.0,9.0
236,1016,23,14412,116885379,data_1,10.0,7.0
236,1016,23,14643,121968649,data_1,11.0,10.0
236,1016,23,14648,121773513,data_1,32.0,30.0
236,1016,23,14905,108673771,data_1,23.0,16.0
236,1016,23,14905,114542018,data_1,-12.0,-13.0
236,1016,23,15458,109765929,data_1,5.0,8.0
236,1016,23,15531,108988314,data_1,-8.0,-9.0
236,1016,23,15717,108684509,data_1,11.0,10.0
236,1016,23,15724,101041341,data_1,4.0,3.0
236,1016,23,15724,101041606,data_1,2.0,1.0
236,1026,22,11001,100012105,data_1,19.0,10.0
236,1026,22,11002,100016208,data_1,533.0,529.0
236,1026,22,11002,106148025,data_1,147.0,146.0
236,1026,22,11002,109602134,data_1,34.0,32.0
236,1026,22,11007,100012839,data_1,54.0,76.0
236,1026,22,11007,100016151,data_1,194.0,195.0
236,1026,22,11007,102266439,data_1,59.0,70.0
236,1026,22,11007,103563943,data_1,48.0,32.0
236,1026,22,11007,114605099,data_1,69.0,59.0
236,1026,22,11010,100074232,data_1,80.0,83.0
236,1026,22,11010,102179120,data_1,11.0,9.0
236,1026,22,11013,100012911,data_1,13.0,23.0
236,1026,22,11015,105046695,data_1,51.0,53.0
236,1026,22,11015,105307383,data_1,38.0,37.0
236,1026,22,11016,105336421,data_1,22.0,19.0
236,1026,22,11016,106139573,data_1,46.0,49.0
236,1026,22,11041,100016499,data_1,57.0,51.0
236,1026,22,11041,100016658,data_1,91.0,82.0
236,1026,22,11041,102973188,data_1,51.0,48.0
236,1026,22,11043,105306158,data_1,25.0,20.0
236,1026,22,11044,100013109,data_1,3.0,9.0
236,1026,22,11050,105088657,data_1,18.0,17.0
236,1026,22,11051,105000299,data_1,59.0,63.0
236,1026,22,11051,113140029,data_1,89.0,85.0
236,1026,22,11053,101693265,data_1,45.0,57.0
236,1026,22,11057,101015683,data_1,10.0,7.0
236,1026,22,11128,108044960,data_1,127.0,141.0
236,1026,22,12182,102291257,data_1,12.0,9.0
236,1026,22,12194,103192961,data_1,9.0,15.0
236,1026,22,12197,100012466,data_1,290.0,299.0
236,1026,22,12198,119943525,data_1,37.0,32.0
236,1026,22,12207,102939796,data_1,9.0,8.0
236,1026,22,12208,102411295,data_1,67.0,86.0
236,1026,22,12210,108181585,data_1,12.0,18.0
236,1026,22,12216,106139279,data_1,69.0,64.0
236,1026,22,12219,100016321,data_1,15.0,14.0
236,1026,22,12275,108683181,data_1,173.0,165.0
236,1026,22,12279,102212802,data_1,24.0,21.0
236,1026,22,12283,101065258,data_1,21.0,19.0
236,1026,22,12283,105076365,data_1,78.0,73.0
236,1026,22,12283,105323745,data_1,22.0,20.0
236,1026,22,12283,115417314,data_1,14.0,12.0
236,1026,22,12284,100073546,data_1,12.0,9.0
236,1026,22,12285,113079586,data_1,11.0,10.0
236,1026,22,12285,113079594,data_1,10.0,16.0
236,1026,22,13036,106140105,data_1,14.0,12.0
236,1026,22,13359,119901919,data_1,215.0,212.0
236,1026,22,13390,108666856,data_1,7.0,5.0
236,1026,22,13656,122652930,data_1,33.0,29.0
236,1026,22,13906,112235088,data_1,9.0,8.0
236,1026,22,14102,108687109,data_1,170.0,141.0
236,1026,22,14366,101183135,data_1,32.0,29.0
236,1026,22,14366,108687071,data_1,22.0,17.0
236,1026,22,14366,116365547,data_1,13.0,12.0
236,1026,22,14605,121250375,data_1,49.0,52.0
236,1026,22,14742,122555730,data_1,16.0,14.0
236,1026,22,16140,101058840,data_1,105.0,111.0
236,1026,23,12203,120257015,data_1,17.0,14.0
236,1026,23,12203,120257031,data_1,8.0,4.0
236,1026,23,12212,100073554,data_1,3.0,14.0
236,1026,23,12268,108672953,data_1,7.0,3.0
236,1026,23,13199,101353530,data_1,5.0,7.0
236,1026,23,14643,121968649,data_1,12.0,10.0
236,1026,23,14905,108673771,data_1,6.0,3.0
236,1026,23,14905,108673801,data_1,7.0,6.0
236,1026,23,15458,109765929,data_1,1.0,6.0
236,1026,23,15530,121765707,data_1,10.0,6.0
236,1026,23,15531,108988314,data_1,11.0,10.0
236,1026,23,15599,101884328,data_1,8.0,6.0
236,1026,34,11017,105000180,data_1,75.0,57.0
236,1026,34,12225,105028883,data_1,70.0,59.0
236,1026,34,12232,103391328,data_1,46.0,43.0
236,1026,34,12232,105026651,data_1,100.0,107.0
236,1026,34,12243,120748477,data_1,141.0,163.0
236,1026,34,12245,105000091,data_1,42.0,79.0
236,1026,34,12246,122791086,data_1,47.0,35.0
236,1026,34,12948,116283397,data_1,106.0,128.0
236,1026,34,13051,102994274,data_1,48.0,42.0
236,1026,34,13941,101567055,data_1,8.0,4.0
236,1026,34,13941,101786721,data_1,33.0,31.0
236,1026,34,14309,116336814,data_1,20.0,39.0
236,1026,34,14503,112615964,data_1,41.0,84.0
236,1026,34,14771,122754148,data_1,47.0,28.0
236,1026,34,14976,101237808,data_1,16.0,60.0
236,1026,34,15359,101079366,data_1,132.0,201.0
236,1026,73,11116,108037709,data_1,4.0,8.0
236,1026,73,11118,101847762,data_1,3.0,4.0
236,1026,73,11118,101847770,data_1,4.0,3.0
236,1026,73,11118,107024838,data_1,23.0,21.0
236,1026,73,11118,107024952,data_1,1.0,2.0
236,1026,73,11118,107024994,data_1,9.0,10.0
236,1026,73,11118,107025322,data_1,8.0,5.0
236,1026,73,11118,107025660,data_1,8.0,10.0
236,1026,73,11119,107024747,data_1,9.0,10.0
236,1026,73,11119,107024846,data_1,9.0,6.0
236,1026,73,11119,107025041,data_1,20.0,18.0
236,1026,73,11119,107025306,data_1,17.0,18.0
236,1026,73,11119,107025314,data_1,10.0,9.0
236,1026,73,11119,107025892,data_1,1.0,5.0
236,1026,73,12054,107025876,data_1,9.0,4.0
236,1026,73,12063,107024887,data_1,9.0,10.0
236,1026,73,12249,119426385,data_1,12.0,9.0
236,1026,73,12250,103118591,data_1,14.0,19.0
236,1026,73,12347,102765275,data_1,10.0,11.0
236,1026,73,13948,107025462,data_1,12.0,10.0
236,1026,73,13948,107025488,data_1,6.0,3.0
236,1026,73,13948,107025736,data_1,19.0,22.0
236,1026,73,14711,107025264,data_1,6.0,7.0
236,1026,73,15231,114740739,data_1,20.0,16.0
236,1026,73,15231,114740790,data_1,12.0,10.0
236,1026,73,15231,122147079,data_1,12.0,10.0
236,1028,22,11001,100012105,data_1,58.0,54.0
236,1028,22,11002,100016208,data_1,564.0,280.0
236,1028,22,11002,106148025,data_1,206.0,99.0
236,1028,22,11002,109602134,data_1,25.0,30.0
236,1028,22,11007,100012839,data_1,103.0,118.0
236,1028,22,11007,100016151,data_1,148.0,168.0
236,1028,22,11007,102266439,data_1,84.0,82.0
236,1028,22,11007,103563943,data_1,66.0,61.0
236,1028,22,11007,114605099,data_1,228.0,212.0
236,1028,22,11010,100074186,data_1,8.0,15.0
236,1028,22,11010,100074232,data_1,53.0,37.0
236,1028,22,11010,102179120,data_1,14.0,23.0
236,1028,22,11010,103123382,data_1,47.0,45.0
236,1028,22,11010,120860773,data_1,12.0,18.0
236,1028,22,11013,100012911,data_1,20.0,17.0
236,1028,22,11015,105046695,data_1,41.0,35.0
236,1028,22,11015,105307383,data_1,32.0,38.0
236,1028,22,11015,109774121,data_1,13.0,12.0
236,1028,22,11016,105336421,data_1,10.0,7.0
236,1028,22,11016,106139573,data_1,13.0,19.0
236,1028,22,11039,100012741,data_1,25.0,33.0
236,1028,22,11041,100016499,data_1,6.0,14.0
236,1028,22,11041,100016658,data_1,51.0,43.0
236,1028,22,11041,102973188,data_1,46.0,38.0
236,1028,22,11043,105306158,data_1,13.0,12.0
236,1028,22,11044,100013109,data_1,1.0,7.0
236,1028,22,11050,105088657,data_1,23.0,22.0
236,1028,22,11051,105000299,data_1,77.0,70.0
236,1028,22,11051,105000318,data_1,87.0,65.0
236,1028,22,11051,113140029,data_1,41.0,53.0
236,1028,22,11053,101693265,data_1,38.0,30.0
236,1028,22,11128,108044960,data_1,146.0,154.0
236,1028,22,12182,102291257,data_1,16.0,13.0
236,1028,22,12194,103192961,data_1,6.0,5.0
236,1028,22,12197,100012466,data_1,242.0,231.0
236,1028,22,12198,102091851,data_1,64.0,72.0
236,1028,22,12198,119943525,data_1,35.0,34.0
236,1028,22,12208,102411295,data_1,67.0,76.0
236,1028,22,12210,108181585,data_1,14.0,7.0
236,1028,22,12216,106139279,data_1,40.0,44.0
236,1028,22,12219,100016321,data_1,7.0,5.0
236,1028,22,12275,108683181,data_1,223.0,227.0
236,1028,22,12279,102212802,data_1,28.0,27.0
236,1028,22,12283,101065258,data_1,12.0,9.0
236,1028,22,12283,105076365,data_1,45.0,46.0
236,1028,22,12283,105323745,data_1,4.0,16.0
236,1028,22,12284,100073546,data_1,31.0,39.0
236,1028,22,12285,113079586,data_1,9.0,8.0
236,1028,22,12285,113079594,data_1,9.0,14.0
236,1028,22,13036,106140105,data_1,6.0,11.0
236,1028,22,13359,114866611,data_1,2.0,8.0
236,1028,22,13656,122652930,data_1,19.0,18.0
236,1028,22,13906,112235088,data_1,12.0,11.0
236,1028,22,14102,108687109,data_1,192.0,201.0
236,1028,22,14103,108683219,data_1,10.0,9.0
236,1028,22,14366,101183135,data_1,55.0,64.0
236,1028,22,14366,116365547,data_1,13.0,12.0
236,1028,22,14605,121250375,data_1,20.0,21.0
236,1028,23,12203,120257015,data_1,5.0,10.0
236,1028,23,12203,120257031,data_1,19.0,18.0
236,1028,23,12212,100073554,data_1,36.0,33.0
236,1028,23,12272,109214639,data_1,9.0,8.0
236,1028,23,13199,101353530,data_1,6.0,4.0
236,1028,23,14412,101860393,data_1,5.0,4.0
236,1028,23,14643,121968649,data_1,7.0,6.0
236,1028,23,14905,108673771,data_1,53.0,52.0
236,1028,23,15458,109765929,data_1,7.0,6.0
236,1028,23,15531,108988314,data_1,6.0,2.0
236,1028,23,15599,101884328,data_1,9.0,8.0
236,1028,23,15696,101870897,data_1,8.0,6.0
236,1028,34,11017,105000180,data_1,79.0,74.0
236,1028,34,11150,102000864,data_1,54.0,53.0
236,1028,34,12225,105028883,data_1,36.0,31.0
236,1028,34,12232,103391328,data_1,38.0,35.0
236,1028,34,12232,105026651,data_1,37.0,29.0
236,1028,34,12243,120748477,data_1,74.0,63.0
236,1028,34,12246,122791086,data_1,70.0,46.0
236,1028,34,12948,116283397,data_1,171.0,167.0
236,1028,34,13051,102994274,data_1,60.0,57.0
236,1028,34,13941,101786721,data_1,18.0,41.0
236,1028,34,14153,113104548,data_1,53.0,51.0
236,1028,34,14309,116336814,data_1,17.0,15.0
236,1028,34,14976,101237808,data_1,46.0,45.0
236,1028,73,11116,108037709,data_1,11.0,13.0
236,1028,73,11117,107025496,data_1,12.0,11.0
236,1028,73,11118,101847762,data_1,10.0,12.0
236,1028,73,11118,107024911,data_1,17.0,16.0
236,1028,73,11118,107024952,data_1,6.0,5.0
236,1028,73,11118,107024994,data_1,5.0,6.0
236,1028,73,11118,107025322,data_1,27.0,15.0
236,1028,73,11119,107024804,data_1,9.0,8.0
236,1028,73,11119,107024846,data_1,16.0,17.0
236,1028,73,11119,107024853,data_1,4.0,5.0
236,1028,73,11119,107025306,data_1,18.0,19.0
236,1028,73,11119,107025314,data_1,24.0,30.0
236,1028,73,11119,107025785,data_1,7.0,8.0
236,1028,73,11966,103436690,data_1,16.0,15.0
236,1028,73,12054,107025876,data_1,28.0,15.0
236,1028,73,12249,119426385,data_1,13.0,15.0
236,1028,73,12306,107025751,data_1,13.0,12.0
236,1028,73,12347,102765275,data_1,14.0,15.0
236,1028,73,13063,107025587,data_1,46.0,45.0
236,1028,73,13063,107025595,data_1,20.0,19.0
236,1028,73,13948,107025736,data_1,21.0,18.0
236,1039,22,11002,106148025,data_1,9.0,7.0
236,1039,22,11007,100012839,data_1,35.0,26.0
236,1039,22,11010,100074232,data_1,13.0,12.0
236,1039,22,11016,106139573,data_1,12.0,11.0
236,1039,22,11039,100012741,data_1,9.0,8.0
236,1039,22,11041,100016499,data_1,14.0,12.0
236,1039,22,11050,105088657,data_1,13.0,12.0
236,1039,22,11051,105000318,data_1,16.0,12.0
236,1039,22,11051,113140029,data_1,18.0,17.0
236,1039,22,11053,101693265,data_1,15.0,13.0
236,1039,22,12197,100012466,data_1,40.0,36.0
236,1039,22,12208,102411295,data_1,8.0,6.0
236,1039,22,12275,108683181,data_1,142.0,133.0
236,1039,22,12283,105076365,data_1,25.0,23.0
236,1039,22,14102,108687109,data_1,167.0,158.0
236,1039,22,16485,120807600,data_1,95.0,94.0
236,1039,23,14905,108673771,data_1,94.0,93.0
236,1040,22,11002,106148025,data_1,42.0,-19.0
236,1040,22,11007,103563943,data_1,16.0,6.0
236,1040,22,11015,105046695,data_1,20.0,18.0
236,1040,22,11015,105307383,data_1,14.0,13.0
236,1040,22,11016,105336421,data_1,10.0,8.0
236,1040,22,11016,106139573,data_1,37.0,31.0
236,1040,22,11039,100012741,data_1,5.0,1.0
236,1040,22,11041,102973188,data_1,27.0,25.0
236,1040,22,11051,105000299,data_1,16.0,13.0
236,1040,22,11051,113140029,data_1,19.0,18.0
236,1040,22,11053,101693265,data_1,28.0,24.0
236,1040,22,11128,108044960,data_1,37.0,32.0
236,1040,22,11128,116472157,data_1,11.0,10.0
236,1040,22,12194,103192961,data_1,13.0,12.0
236,1040,22,12197,100012466,data_1,33.0,26.0
236,1040,22,12198,102091851,data_1,14.0,13.0
236,1040,22,12216,106139279,data_1,26.0,24.0
236,1040,22,12275,108683181,data_1,415.0,383.0
236,1040,22,12283,105076365,data_1,28.0,26.0
236,1040,22,14102,108687109,data_1,296.0,269.0
236,1040,22,14366,101183135,data_1,19.0,18.0
236,1040,22,14366,108687071,data_1,16.0,14.0
236,1040,22,16485,120807600,data_1,42.0,37.0
236,1040,23,12203,120257031,data_1,4.0,3.0
236,1040,23,15717,108684463,data_1,7.0,6.0
236,1040,34,12232,105026651,data_1,27.0,25.0
236,1040,34,12243,120748477,data_1,60.0,58.0
236,1040,34,12245,105000091,data_1,52.0,47.0
236,1040,34,14976,101237808,data_1,24.0,23.0
236,1040,73,13063,107025587,data_1,16.0,15.0
236,1043,22,11041,100016499,data_1,12.0,10.0
236,1043,22,11051,105000318,data_1,10.0,9.0
236,1043,22,12197,100012466,data_1,20.0,34.0
236,1043,22,12275,108683181,data_1,98.0,94.0
236,1043,22,14102,108687109,data_1,112.0,110.0
236,1043,22,14366,108687071,data_1,15.0,14.0
236,1044,22,11002,106148025,data_1,2.0,1.0
236,1044,22,11002,109602134,data_1,7.0,6.0
236,1044,22,11015,105046695,data_1,14.0,13.0
236,1044,22,11015,105307383,data_1,4.0,3.0
236,1044,22,11016,106139573,data_1,16.0,15.0
236,1044,22,11039,100012741,data_1,12.0,9.0
236,1044,22,12182,102291257,data_1,8.0,6.0
236,1044,22,12197,100012466,data_1,32.0,15.0
236,1044,22,12208,102411295,data_1,26.0,25.0
236,1044,22,12216,106139279,data_1,6.0,5.0
236,1044,22,12275,108683181,data_1,195.0,169.0
236,1044,22,14102,108687109,data_1,52.0,42.0
236,1044,22,16485,120807600,data_1,43.0,41.0
236,1044,23,14643,121968649,data_1,10.0,9.0
236,1044,34,12948,116283397,data_1,20.0,19.0
236,1044,34,14976,101237808,data_1,22.0,21.0
236,1044,73,11117,107025569,data_1,3.0,2.0
236,1044,73,12306,107025298,data_1,15.0,14.0
236,1045,38,14621,103311162,data_1,72.0,70.0
236,1055,15,11072,114110754,data_1,229.0,226.0
236,1055,16,11134,101099669,data_1,208.0,190.0
236,1055,16,11134,101099687,data_1,82.0,67.0
236,1055,16,11134,119204250,data_1,30.0,24.0
236,1055,18,11740,119446449,data_1,3046.0,2599.0
236,1055,22,13359,114866611,data_1,32.0,26.0
236,1055,24,11045,108235413,data_1,48.0,45.0
236,1055,26,11069,109355145,data_1,9.0,3.0
236,1055,26,11516,108096375,data_1,71.0,68.0
236,1055,30,13731,115200048,data_1,90.0,87.0
236,1055,31,14041,109693997,data_1,402.0,393.0
236,1055,31,14041,109694012,data_1,6.0,3.0
236,1055,32,13291,108601983,data_1,69.0,66.0
236,1058,22,11002,100016208,data_1,2499.0,2463.0
236,1058,22,11002,106148025,data_1,3752.0,3644.0
236,1058,22,11002,109602134,data_1,1296.0,1284.0
236,1058,22,11007,100012839,data_1,6499.0,6283.0
236,1058,22,11007,100016151,data_1,6814.0,6676.0
236,1058,22,11007,102266439,data_1,2095.0,2053.0
236,1058,22,11007,103563943,data_1,1806.0,1716.0
236,1058,22,11007,114605099,data_1,1248.0,1200.0
236,1058,22,11010,100074232,data_1,7350.0,7266.0
236,1058,22,11010,102179120,data_1,985.0,949.0
236,1058,22,11010,103123382,data_1,660.0,636.0
236,1058,22,11010,120860773,data_1,246.0,240.0
236,1058,22,11013,100012911,data_1,649.0,625.0
236,1058,22,11015,105046695,data_1,845.0,797.0
236,1058,22,11015,105307383,data_1,1704.0,1620.0
236,1058,22,11016,105336421,data_1,984.0,936.0
236,1058,22,11016,106139573,data_1,2535.0,2451.0
236,1058,22,11039,100012741,data_1,1742.0,1670.0
236,1058,22,11041,100016499,data_1,1333.0,1549.0
236,1058,22,11041,100016658,data_1,1405.0,1657.0
236,1058,22,11041,102973188,data_1,1080.0,1488.0
236,1058,22,11042,100012040,data_1,300.0,276.0
236,1058,22,11043,105306158,data_1,672.0,624.0
236,1058,22,11044,100013109,data_1,264.0,246.0
236,1058,22,11050,105088657,data_1,373.0,337.0
236,1058,22,11051,105000299,data_1,3369.0,3314.0
236,1058,22,11051,105000318,data_1,3474.0,3414.0
236,1058,22,11051,113140029,data_1,3416.0,3308.0
236,1058,22,11053,101693265,data_1,2952.0,2892.0
236,1058,22,11057,101015683,data_1,48.0,102.0
236,1058,22,11128,108044960,data_1,5184.0,5028.0
236,1058,22,12182,102291257,data_1,842.0,782.0
236,1058,22,12194,103192961,data_1,842.0,782.0
236,1058,22,12197,100012466,data_1,31983.0,31743.0
236,1058,22,12198,102091851,data_1,1587.0,1515.0
236,1058,22,12198,119943525,data_1,744.0,708.0
236,1058,22,12208,102411295,data_1,12218.0,12050.0
236,1058,22,12210,108181585,data_1,1427.0,1391.0
