pk_1,pk_2,pk_3,pk_4,pk_5,level_5,Data_source1_mismatch,Data_source_2_mismatch
236,1011,22,11051,105000318,data_2,1129.15,955.39
236,1011,22,11051,113140029,data_2,206.74,300.72
236,1011,22,11053,101693265,data_2,441.24,288.24
236,1011,22,11128,108044960,data_2,618.01,646.17
236,1011,22,12182,102291257,data_2,226.68,174.36
236,1011,22,12194,103192961,data_2,170.4,390.95
236,1011,22,12197,100012466,data_2,4007.49,4796.25
236,1011,22,12198,102091851,data_2,292.47,280.12
236,1011,22,12198,119943525,data_2,802.15,74.63
236,1011,22,12208,102411295,data_2,374.25,192.81
236,1011,22,12210,108181585,data_2,60.73,45.55
236,1011,22,12216,106139279,data_2,2585.38,1903.0
236,1011,22,12219,100016321,data_2,176.27,154.23
236,1011,22,12275,108683181,data_2,723.67,1208.6
236,1011,22,12283,101065258,data_2,182.97,170.77
236,1011,22,12283,105076365,data_2,669.97,644.42
236,1011,22,12283,105323745,data_2,58.79,191.69
236,1011,22,12283,115417314,data_2,186.71,175.04
236,1011,22,12285,113079586,data_2,75.71,69.89
236,1011,22,12285,113079594,data_2,58.24,46.6
236,1011,22,13036,106140105,data_2,146.75,114.13
236,1011,22,13656,122652930,data_2,119.39,198.98
236,1011,22,13906,112235088,data_2,57.03,47.52
236,1011,22,14102,108687109,data_2,477.62,471.18
236,1011,22,14366,101183135,data_2,968.14,887.43
236,1011,22,14366,108687071,data_2,859.59,486.25
236,1011,22,14366,116365547,data_2,121.74,86.94
236,1011,22,14605,121250375,data_2,482.39,419.48
236,1011,22,14742,122555730,data_2,234.22,208.2
236,1011,22,15679,120800630,data_2,126.15,131.01
236,1011,22,16485,120807600,data_2,265.86,503.47
236,1011,23,12203,120257015,data_2,197.79,362.61
236,1011,23,12203,120257031,data_2,379.86,348.2
236,1011,23,12212,100073554,data_2,128.58,111.06
236,1011,23,14412,101860393,data_2,45.28,30.19
236,1011,23,14412,116885379,data_2,62.19,37.31
236,1011,23,14643,121968640,data_2,77.97,64.97
236,1011,23,14643,121968649,data_2,78.33,71.8
236,1011,23,14648,121773513,data_2,59.62,119.27
236,1011,23,14905,108673771,data_2,1160.56,979.96
236,1011,23,15530,121765707,data_2,102.85,77.14
236,1011,23,15531,108988314,data_2,80.32,57.38
236,1011,23,15599,101884328,data_2,230.34,214.98
236,1011,23,15696,101870814,data_2,119.47,93.88
236,1011,23,15717,108684463,data_2,189.93,176.36
236,1012,22,11001,100012105,data_2,891.87,770.25
236,1012,22,11002,100016208,data_2,1619.37,3913.24
236,1012,22,11002,106148025,data_2,271.97,2485.29
236,1012,22,11002,109602134,data_2,151.95,25.3
236,1012,22,11007,100012839,data_2,1681.29,1745.9
236,1012,22,11007,103563943,data_2,2189.8,2060.99
236,1012,22,11010,100074232,data_2,205.35,159.71
236,1012,22,11010,102179120,data_2,214.49,160.88
236,1012,22,11010,103123382,data_2,541.24,1297.51
236,1012,22,11013,100012911,data_2,276.24,217.02
236,1012,22,11015,105307383,data_2,230.88,171.28
236,1012,22,11015,109774121,data_2,162.54,148.99
236,1012,22,11016,105336421,data_2,114.58,57.32
236,1012,22,11016,106139573,data_2,121.13,21.31
236,1012,22,11039,100012741,data_2,107.66,157.31
236,1012,22,11041,100016499,data_2,367.21,449.67
236,1012,22,11041,102973188,data_2,117.55,109.15
236,1012,22,11042,100012040,data_2,219.04,187.75
236,1012,22,11043,105306158,data_2,270.64,135.28
236,1012,22,11047,101842235,data_2,223.3,89.32
236,1012,22,11050,105088657,data_2,83.28,59.48
236,1012,22,11051,105000318,data_2,1044.95,975.22
236,1012,22,11051,113140029,data_2,169.19,244.84
236,1012,22,11053,101693265,data_2,495.22,378.27
236,1012,22,11128,108044960,data_2,1039.69,767.96
236,1012,22,12182,102291257,data_2,262.12,174.77
236,1012,22,12194,103192961,data_2,260.61,320.79
236,1012,22,12197,100012466,data_2,2753.17,4253.02
236,1012,22,12198,102091851,data_2,454.34,699.48
236,1012,22,12198,119943525,data_2,891.79,1470.31
236,1012,22,12208,102411295,data_2,499.16,295.04
236,1012,22,12210,108181585,data_2,167.05,144.28
236,1012,22,12216,106139279,data_2,863.88,1126.74
236,1012,22,12219,100016321,data_2,87.72,187.48
236,1012,22,12275,108683181,data_2,655.81,670.58
236,1012,22,12279,102212802,data_2,365.09,347.7
236,1012,22,12283,101065258,data_2,147.02,122.52
236,1012,22,12283,105076365,data_2,501.47,237.47
236,1012,22,12283,105323745,data_2,-12.06,132.81
236,1012,22,12283,115417314,data_2,105.26,70.16
236,1012,22,12284,100073546,data_2,60.01,42.87
236,1012,22,12285,113079586,data_2,46.6,29.11
236,1012,22,12285,113079594,data_2,69.91,64.08
236,1012,22,13036,106140105,data_2,129.92,97.44
236,1012,22,13390,108666856,data_2,240.57,225.53
236,1012,22,13656,122652930,data_2,119.36,79.58
236,1012,22,13906,112235088,data_2,114.05,95.05
236,1012,22,14102,108687109,data_2,394.45,423.31
236,1012,22,14366,101183135,data_2,899.05,737.57
236,1012,22,14366,108687071,data_2,330.11,581.86
236,1012,22,14366,116365547,data_2,95.61,34.78
236,1012,22,14605,121250375,data_2,293.69,188.79
236,1012,22,14742,122555730,data_2,130.12,260.27
236,1012,22,15679,120800630,data_2,104.39,164.87
236,1012,22,16140,101058840,data_2,2041.53,1727.45
236,1012,22,16485,120807600,data_2,251.46,248.58
236,1012,23,12203,120257015,data_2,164.82,362.6
236,1012,23,12203,120257031,data_2,253.24,411.52
236,1012,23,12212,100073554,data_2,187.03,146.15
236,1012,23,12268,108672953,data_2,157.75,78.85
236,1012,23,14412,101860393,data_2,120.6,90.44
236,1012,23,14412,116885379,data_2,24.9,87.09
236,1012,23,14643,121968640,data_2,65.0,58.5
236,1012,23,14643,121968649,data_2,26.1,84.86
236,1012,23,14648,121773513,data_2,52.99,106.02
236,1012,23,14905,108673771,data_2,889.81,567.31
236,1012,23,15458,109765929,data_2,280.91,21.59
236,1012,23,15530,121765707,data_2,127.87,76.73
236,1012,23,15531,108988314,data_2,126.22,114.75
236,1012,23,15599,101884328,data_2,76.75,260.94
236,1012,23,15696,101870814,data_2,128.01,119.48
236,1012,23,15696,101870897,data_2,245.94,196.76
236,1012,23,15717,108684463,data_2,135.67,122.1
236,1012,23,15717,108684509,data_2,72.35,60.29
236,1015,22,11002,100016208,data_2,1214.39,1214.47
236,1015,22,11002,106148025,data_2,1903.2,1825.52
236,1015,22,11007,100012839,data_2,1540.69,738.62
236,1015,22,11007,103563943,data_2,1679.14,1420.83
236,1015,22,11010,100074232,data_2,182.35,136.75
236,1015,22,11010,120860773,data_2,117.48,58.72
236,1015,22,11013,100012911,data_2,69.22,157.76
236,1015,22,11015,105046695,data_2,215.63,168.73
236,1015,22,11015,105307383,data_2,7.45,186.26
236,1015,22,11015,109774121,data_2,94.88,81.33
236,1015,22,11016,105336421,data_2,49.11,130.47
236,1015,22,11016,106139573,data_2,64.16,121.11
236,1015,22,11039,100012741,data_2,124.4,107.82
236,1015,22,11041,100016499,data_2,292.31,202.31
236,1015,22,11041,102973188,data_2,67.17,58.77
236,1015,22,11042,100012040,data_2,261.85,251.38
236,1015,22,11043,105306158,data_2,304.12,259.08
236,1015,22,11051,105000318,data_2,391.61,553.3
236,1015,22,11051,113140029,data_2,526.36,507.56
236,1015,22,11053,101693265,data_2,180.08,162.08
236,1015,22,11128,108044960,data_2,290.56,431.17
236,1015,22,11128,116472157,data_2,123.56,109.83
236,1015,22,12182,102291257,data_2,192.66,157.64
236,1015,22,12194,103192961,data_2,100.25,80.19
236,1015,22,12197,100012466,data_2,8429.5,4509.13
236,1015,22,12198,102091851,data_2,163.14,151.49
236,1015,22,12198,119943525,data_2,615.62,801.03
236,1015,22,12208,102411295,data_2,214.8,317.1
236,1015,22,12210,108181585,data_2,60.68,53.09
236,1015,22,12216,106139279,data_2,734.99,708.75
236,1015,22,12219,100016321,data_2,85.16,63.86
236,1015,22,12275,108683181,data_2,1260.44,750.67
236,1015,22,12279,102212802,data_2,104.31,69.55
236,1015,22,12283,105076365,data_2,742.44,813.43
236,1015,22,12283,105323745,data_2,323.65,275.69
236,1015,22,12283,115417314,data_2,239.3,227.9
236,1015,22,12284,100073546,data_2,52.34,155.2
236,1015,22,12285,113079594,data_2,69.86,64.04
236,1015,22,13390,108666856,data_2,45.11,135.31
236,1015,22,13656,122652930,data_2,537.16,517.27
236,1015,22,14102,108687109,data_2,426.4,487.37
236,1015,22,14366,101183135,data_2,737.58,288.13
236,1015,22,14366,108687071,data_2,434.11,425.43
236,1015,22,14366,116365547,data_2,243.45,200.0
236,1015,22,15679,120800630,data_2,368.61,378.31
236,1015,22,16485,120807600,data_2,715.66,525.52
236,1015,23,12203,120257015,data_2,494.46,461.5
236,1015,23,12212,100073554,data_2,64.31,58.46
236,1015,23,12268,108672953,data_2,105.17,262.96
236,1015,23,14412,101860359,data_2,268.0,214.4
236,1015,23,14412,101860393,data_2,271.34,361.91
236,1015,23,14412,116885540,data_2,369.51,338.72
236,1015,23,14648,121773513,data_2,66.26,59.63
236,1015,23,15458,109765929,data_2,259.27,216.05
236,1015,23,15531,108988314,data_2,285.25,251.02
236,1015,23,15599,101884328,data_2,138.14,107.44
236,1015,23,15717,108684509,data_2,24.12,168.84
236,1015,23,15724,101041606,data_2,24.59,16.39
236,1016,22,11002,106148025,data_2,427.38,155.43
236,1016,22,11002,109602134,data_2,379.88,278.56
236,1016,22,11007,100012839,data_2,802.0,568.79
236,1016,22,11007,103563943,data_2,1547.82,2190.8
236,1016,22,11010,100074186,data_2,442.36,221.18
236,1016,22,11010,120860773,data_2,88.1,14.7
236,1016,22,11013,100012911,data_2,108.39,68.99
236,1016,22,11015,105046695,data_2,46.87,131.1
236,1016,22,11015,105307383,data_2,193.63,81.88
236,1016,22,11016,105336421,data_2,57.28,138.64
236,1016,22,11016,106139573,data_2,270.89,42.76
236,1016,22,11039,100012741,data_2,124.74,33.22
236,1016,22,11041,100016499,data_2,187.43,7.43
236,1016,22,11041,102973188,data_2,109.1,8.42
236,1016,22,11042,100012040,data_2,62.97,31.47
236,1016,22,11043,105306158,data_2,22.56,157.87
236,1016,22,11047,101842235,data_2,312.53,178.58
236,1016,22,11050,105088657,data_2,23.82,154.71
236,1016,22,11051,105000318,data_2,479.34,422.47
236,1016,22,11051,113140029,data_2,263.15,301.18
236,1016,22,11053,101693265,data_2,135.08,8.94
236,1016,22,11057,101015683,data_2,98.07,81.72
236,1016,22,11128,108044960,data_2,1293.09,243.64
236,1016,22,12182,102291257,data_2,174.88,297.47
236,1016,22,12194,103192961,data_2,110.31,20.04
236,1016,22,12197,100012466,data_2,8337.51,1766.72
236,1016,22,12198,102091851,data_2,70.3,140.0
236,1016,22,12198,119943525,data_2,483.94,409.5
236,1016,22,12208,102411295,data_2,441.28,33.94
236,1016,22,12210,108181585,data_2,83.43,37.95
236,1016,22,12216,106139279,data_2,1128.54,288.71
236,1016,22,12219,100016321,data_2,98.94,76.96
236,1016,22,12275,108683181,data_2,1866.35,573.07
236,1016,22,12283,101065258,data_2,278.64,266.53
236,1016,22,12283,105076365,data_2,337.29,181.65
236,1016,22,12283,105323745,data_2,251.27,227.33
236,1016,22,12284,100073546,data_2,61.08,129.42
236,1016,22,12285,113079594,data_2,58.21,64.05
236,1016,22,13036,106140105,data_2,130.08,113.82
236,1016,22,13390,108666856,data_2,60.14,45.1
236,1016,22,13656,122652930,data_2,557.06,537.16
236,1016,22,13906,112235088,data_2,76.04,47.51
236,1016,22,14102,108687109,data_2,503.37,516.19
236,1016,22,14366,101183135,data_2,991.16,357.25
236,1016,22,14366,108687071,data_2,546.97,520.93
236,1016,22,14366,116365547,data_2,504.31,460.81
236,1016,22,14605,121250375,data_2,41.93,83.89
236,1016,22,14742,122555730,data_2,156.16,130.13
236,1016,22,15679,120800630,data_2,300.57,269.12
236,1016,22,16485,120807600,data_2,553.36,469.44
236,1016,23,12203,120257015,data_2,395.58,362.61
236,1016,23,12203,120257031,data_2,348.2,506.48
236,1016,23,12212,100073554,data_2,87.69,64.29
236,1016,23,12268,108672953,data_2,197.16,157.74
236,1016,23,13199,101353530,data_2,98.46,88.61
236,1016,23,14412,116885379,data_2,124.44,87.12
236,1016,23,14643,121968649,data_2,71.81,65.28
236,1016,23,14648,121773513,data_2,212.06,198.8
236,1016,23,14905,108673771,data_2,296.55,206.32
236,1016,23,14905,114542018,data_2,-245.28,-265.72
236,1016,23,15458,109765929,data_2,108.03,172.85
236,1016,23,15531,108988314,data_2,-91.76,-103.23
236,1016,23,15717,108684509,data_2,132.66,120.6
236,1016,23,15724,101041341,data_2,32.74,24.55
236,1016,23,15724,101041606,data_2,16.36,8.18
236,1026,22,11001,100012105,data_2,780.8,410.99
236,1026,22,11002,100016208,data_2,71925.52,71385.97
236,1026,22,11002,106148025,data_2,5711.97,5673.03
236,1026,22,11002,109602134,data_2,861.05,810.39
236,1026,22,11007,100012839,data_2,1133.71,1594.27
236,1026,22,11007,100016151,data_2,3353.95,3380.36
236,1026,22,11007,102266439,data_2,793.68,941.16
236,1026,22,11007,103563943,data_2,6199.07,4132.67
236,1026,22,11010,100074232,data_2,913.23,947.1
236,1026,22,11010,102179120,data_2,196.75,160.97
236,1026,22,11013,100012911,data_2,128.49,226.89
236,1026,22,11015,105046695,data_2,478.55,497.06
236,1026,22,11015,105307383,data_2,283.08,275.63
236,1026,22,11016,105336421,data_2,179.23,154.78
236,1026,22,11016,106139573,data_2,327.66,349.01
236,1026,22,11039,100012741,data_2,182.3,182.27
236,1026,22,11041,100016499,data_2,427.23,382.23
236,1026,22,11041,100016658,data_2,764.08,688.48
236,1026,22,11041,102973188,data_2,428.14,402.97
236,1026,22,11043,105306158,data_2,281.88,225.48
236,1026,22,11044,100013109,data_2,50.0,146.85
236,1026,22,11050,105088657,data_2,214.15,202.25
236,1026,22,11051,105000299,data_2,994.97,1061.85
236,1026,22,11051,105000318,data_2,972.04,973.81
236,1026,22,11051,113140029,data_2,1672.95,1598.51
236,1026,22,11053,101693265,data_2,405.25,513.31
236,1026,22,11057,101015683,data_2,163.43,114.41
236,1026,22,11128,108044960,data_2,1189.85,1321.11
236,1026,22,12182,102291257,data_2,209.8,157.36
236,1026,22,12194,103192961,data_2,90.23,150.35
236,1026,22,12197,100012466,data_2,5476.26,5653.78
236,1026,22,12198,102091851,data_2,431.55,431.35
236,1026,22,12198,119943525,data_2,688.63,595.58
236,1026,22,12207,102939796,data_2,118.96,105.74
236,1026,22,12208,102411295,data_2,760.65,976.57
236,1026,22,12210,108181585,data_2,91.14,136.61
236,1026,22,12216,106139279,data_2,902.84,837.11
236,1026,22,12219,100016321,data_2,163.72,152.81
236,1026,22,12275,108683181,data_2,343.63,327.51
236,1026,22,12279,102212802,data_2,417.27,365.1
236,1026,22,12283,101065258,data_2,245.8,222.4
236,1026,22,12283,105076365,data_2,925.07,865.77
236,1026,22,12283,105323745,data_2,259.12,235.56
236,1026,22,12283,115417314,data_2,160.8,137.82
236,1026,22,12284,100073546,data_2,103.26,77.43
236,1026,22,12285,113079586,data_2,64.07,58.25
236,1026,22,12285,113079594,data_2,58.22,93.15
236,1026,22,13036,106140105,data_2,227.54,195.04
236,1026,22,13390,108666856,data_2,105.24,75.18
236,1026,22,13656,122652930,data_2,656.53,576.97
236,1026,22,13906,112235088,data_2,85.55,76.04
236,1026,22,14102,108687109,data_2,545.41,452.31
236,1026,22,14366,101183135,data_2,368.8,334.21
236,1026,22,14366,108687071,data_2,191.05,147.65
236,1026,22,14366,116365547,data_2,113.03,104.34
236,1026,22,14605,121250375,data_2,1026.87,1089.86
236,1026,22,14742,122555730,data_2,416.41,364.35
236,1026,22,16140,101058840,data_2,16492.22,17433.66
236,1026,23,12203,120257015,data_2,560.38,461.5
236,1026,23,12203,120257031,data_2,253.23,126.63
236,1026,23,12212,100073554,data_2,17.51,81.85
236,1026,23,12268,108672953,data_2,92.02,39.42
236,1026,23,13199,101353530,data_2,49.21,68.9
236,1026,23,14643,121968649,data_2,78.35,65.29
236,1026,23,14905,108673771,data_2,77.4,38.7
236,1026,23,14905,108673801,data_2,90.26,77.37
236,1026,23,15458,109765929,data_2,21.63,129.66
236,1026,23,15530,121765707,data_2,256.56,153.92
236,1026,23,15531,108988314,data_2,126.26,114.78
236,1026,23,15599,101884328,data_2,122.79,92.09
236,1026,34,11017,105000180,data_2,1075.85,817.73
236,1026,34,12225,105028883,data_2,775.66,653.78
236,1026,34,12232,103391328,data_2,516.83,483.11
236,1026,34,12232,105026651,data_2,1123.32,1202.22
236,1026,34,12243,120748477,data_2,1205.58,1436.28
236,1026,34,12245,105000091,data_2,425.97,815.41
236,1026,34,12246,122791086,data_2,376.99,280.75
236,1026,34,12948,116283397,data_2,2744.77,3314.31
236,1026,34,13051,102994274,data_2,461.45,403.79
236,1026,34,13941,101567055,data_2,120.6,60.28
236,1026,34,13941,101786721,data_2,497.47,467.33
236,1026,34,14309,116336814,data_2,361.8,705.51
236,1026,34,14503,112615964,data_2,618.12,1266.31
236,1026,34,14771,122754148,data_2,573.53,341.73
236,1026,34,14976,101237808,data_2,169.38,635.27
236,1026,34,15359,101079366,data_2,3248.01,4945.46
236,1026,73,11116,108037709,data_2,56.25,112.54
236,1026,73,11118,101847762,data_2,61.18,81.58
236,1026,73,11118,101847770,data_2,120.29,90.22
236,1026,73,11118,107024838,data_2,328.17,299.63
236,1026,73,11118,107024952,data_2,100.8,201.77
236,1026,73,11118,107024994,data_2,943.78,1048.65
236,1026,73,11118,107025322,data_2,42.93,26.82
236,1026,73,11118,107025660,data_2,1362.93,1703.7
236,1026,73,11119,107024747,data_2,1758.01,1953.35
236,1026,73,11119,107024846,data_2,146.07,97.38
236,1026,73,11119,107025041,data_2,819.42,737.48
236,1026,73,11119,107025306,data_2,221.43,234.44
236,1026,73,11119,107025314,data_2,86.46,77.8
236,1026,73,11119,107025892,data_2,19.59,97.89
236,1026,73,12054,107025876,data_2,33.78,15.04
236,1026,73,12063,107024887,data_2,921.19,1023.55
236,1026,73,12249,119426385,data_2,109.74,82.29
236,1026,73,12250,103118591,data_2,290.4,394.11
236,1026,73,12347,102765275,data_2,185.88,204.48
236,1026,73,13948,107025462,data_2,256.64,213.86
236,1026,73,13948,107025488,data_2,146.59,73.31
236,1026,73,13948,107025736,data_2,1729.86,2002.98
236,1026,73,14711,107025264,data_2,42.82,49.95
236,1026,73,15231,114740739,data_2,237.3,189.82
236,1026,73,15231,114740790,data_2,763.07,635.89
236,1026,73,15231,122147079,data_2,243.86,203.22
236,1028,22,11001,100012105,data_2,2386.39,2221.83
236,1028,22,11002,100016208,data_2,76105.77,37783.0
236,1028,22,11002,106148025,data_2,7999.45,3844.42
236,1028,22,11002,109602134,data_2,633.17,759.77
236,1028,22,11007,100012839,data_2,2162.89,2476.26
236,1028,22,11007,100016151,data_2,2558.69,2918.7
236,1028,22,11007,102266439,data_2,1130.28,1103.2
236,1028,22,11007,103563943,data_2,8504.88,7857.79
236,1028,22,11010,100074186,data_2,1769.67,3315.47
236,1028,22,11010,100074232,data_2,604.35,421.95
236,1028,22,11010,102179120,data_2,249.45,409.31
236,1028,22,11010,103123382,data_2,3239.29,3101.45
236,1028,22,11010,120860773,data_2,176.26,264.36
236,1028,22,11013,100012911,data_2,197.75,168.08
236,1028,22,11015,105046695,data_2,384.35,328.13
236,1028,22,11015,105307383,data_2,238.38,283.08
236,1028,22,11015,109774121,data_2,176.34,162.78
236,1028,22,11016,105336421,data_2,81.84,57.3
236,1028,22,11016,106139573,data_2,92.64,135.35
236,1028,22,11039,100012741,data_2,207.42,273.59
236,1028,22,11041,100016499,data_2,44.97,104.93
236,1028,22,11041,100016658,data_2,428.18,360.98
236,1028,22,11041,102973188,data_2,386.19,318.99
236,1028,22,11043,105306158,data_2,146.62,135.3
236,1028,22,11044,100013109,data_2,16.68,113.53
236,1028,22,11050,105088657,data_2,273.59,261.69
236,1028,22,11051,105000299,data_2,1297.2,1179.12
236,1028,22,11051,105000318,data_2,1260.42,941.64
236,1028,22,11051,113140029,data_2,770.92,996.44
236,1028,22,11053,101693265,data_2,342.18,270.18
236,1028,22,11128,108044960,data_2,1368.35,1443.36
236,1028,22,12182,102291257,data_2,280.04,227.54
236,1028,22,12194,103192961,data_2,60.15,50.12
236,1028,22,12197,100012466,data_2,4502.02,4302.15
236,1028,22,12198,102091851,data_2,747.87,840.87
236,1028,22,12198,119943525,data_2,651.87,633.25
236,1028,22,12208,102411295,data_2,760.15,862.48
236,1028,22,12210,108181585,data_2,106.25,53.12
236,1028,22,12216,106139279,data_2,523.41,575.4
236,1028,22,12219,100016321,data_2,77.22,55.16
236,1028,22,12275,108683181,data_2,442.48,450.59
236,1028,22,12279,102212802,data_2,486.75,469.37
236,1028,22,12283,101065258,data_2,146.49,109.86
236,1028,22,12283,105076365,data_2,585.65,600.55
236,1028,22,12283,105323745,data_2,48.21,193.09
236,1028,22,12284,100073546,data_2,269.11,337.37
236,1028,22,12285,113079586,data_2,52.45,46.62
236,1028,22,12285,113079594,data_2,52.42,81.54
236,1028,22,13036,106140105,data_2,97.59,178.68
236,1028,22,13656,122652930,data_2,378.08,358.18
236,1028,22,13906,112235088,data_2,114.06,104.55
236,1028,22,14102,108687109,data_2,615.48,644.36
236,1028,22,14103,108683219,data_2,17.25,15.52
236,1028,22,14366,101183135,data_2,633.87,737.61
236,1028,22,14366,108687071,data_2,95.56,95.57
236,1028,22,14366,116365547,data_2,113.02,104.33
236,1028,22,14605,121250375,data_2,419.51,440.49
236,1028,23,12203,120257015,data_2,164.82,329.65
236,1028,23,12203,120257031,data_2,601.48,569.82
236,1028,23,12212,100073554,data_2,210.69,193.14
236,1028,23,12272,109214639,data_2,797.17,708.6
236,1028,23,13199,101353530,data_2,59.06,39.38
236,1028,23,14412,101860393,data_2,75.42,60.34
236,1028,23,14643,121968649,data_2,45.68,39.15
236,1028,23,14905,108673771,data_2,683.42,670.53
236,1028,23,15458,109765929,data_2,151.23,129.63
236,1028,23,15531,108988314,data_2,68.85,22.93
236,1028,23,15599,101884328,data_2,138.16,122.81
236,1028,23,15696,101870897,data_2,197.11,147.83
236,1028,34,11017,105000180,data_2,1133.26,1061.51
236,1028,34,11150,102000864,data_2,1010.35,991.64
236,1028,34,12225,105028883,data_2,361.99,311.69
236,1028,34,12232,103391328,data_2,426.96,393.24
236,1028,34,12232,105026651,data_2,415.72,325.8
236,1028,34,12243,120748477,data_2,630.32,536.6
236,1028,34,12246,122791086,data_2,561.28,368.8
236,1028,34,12948,116283397,data_2,4429.75,4326.15
236,1028,34,13051,102994274,data_2,621.04,589.99
236,1028,34,13941,101786721,data_2,271.35,618.07
236,1028,34,14153,113104548,data_2,692.45,666.31
236,1028,34,14309,116336814,data_2,307.53,271.35
236,1028,34,14976,101237808,data_2,487.06,476.47
236,1028,73,11116,108037709,data_2,154.5,182.69
236,1028,73,11117,107025496,data_2,93.65,85.85
236,1028,73,11118,101847762,data_2,203.95,244.74
236,1028,73,11118,101847770,data_2,419.49,419.59
236,1028,73,11118,107024911,data_2,611.13,575.18
236,1028,73,11118,107024952,data_2,605.82,504.85
236,1028,73,11118,107024994,data_2,524.32,629.19
236,1028,73,11118,107025322,data_2,144.86,80.42
236,1028,73,11119,107024804,data_2,3203.58,2847.63
236,1028,73,11119,107024846,data_2,259.04,275.28
236,1028,73,11119,107024853,data_2,874.87,1099.61
236,1028,73,11119,107025306,data_2,234.46,247.49
236,1028,73,11119,107025314,data_2,207.47,259.35
236,1028,73,11119,107025785,data_2,211.76,242.05
236,1028,73,11966,103436690,data_2,157.53,147.68
236,1028,73,12054,107025876,data_2,105.13,56.38
236,1028,73,12249,119426385,data_2,118.9,137.2
236,1028,73,12306,107025751,data_2,508.61,469.49
236,1028,73,12347,102765275,data_2,260.2,278.79
236,1028,73,13063,107025587,data_2,198.62,194.3
236,1028,73,13063,107025595,data_2,104.29,99.08
236,1028,73,13948,107025736,data_2,1910.61,1637.67
236,1039,22,11002,106148025,data_2,349.43,271.77
236,1039,22,11007,100012839,data_2,738.11,548.3
236,1039,22,11010,100074232,data_2,148.5,137.08
236,1039,22,11016,106139573,data_2,85.51,78.38
236,1039,22,11039,100012741,data_2,74.77,66.46
236,1039,22,11041,100016499,data_2,104.94,89.94
236,1039,22,11050,105088657,data_2,154.67,142.77
236,1039,22,11051,105000318,data_2,231.44,173.56
236,1039,22,11051,113140029,data_2,340.56,321.64
236,1039,22,11053,101693265,data_2,135.07,117.07
236,1039,22,12197,100012466,data_2,750.57,675.53
236,1039,22,12208,102411295,data_2,88.58,66.44
236,1039,22,12275,108683181,data_2,281.75,263.93
236,1039,22,12283,105076365,data_2,290.6,267.36
236,1039,22,14102,108687109,data_2,535.35,506.46
236,1039,22,16485,120807600,data_2,265.53,262.73
236,1039,23,14905,108673771,data_2,1212.21,1199.31
236,1040,22,11002,106148025,data_2,1631.63,-738.15
236,1040,22,11007,103563943,data_2,2053.84,770.14
236,1040,22,11015,105046695,data_2,187.55,168.79
236,1040,22,11015,105307383,data_2,104.31,96.86
236,1040,22,11016,105336421,data_2,81.8,65.44
236,1040,22,11016,106139573,data_2,263.41,220.69
236,1040,22,11039,100012741,data_2,41.41,8.29
236,1040,22,11041,102973188,data_2,226.66,209.88
236,1040,22,11051,105000299,data_2,269.88,219.27
236,1040,22,11051,113140029,data_2,359.53,340.61
236,1040,22,11053,101693265,data_2,252.13,216.13
236,1040,22,11128,108044960,data_2,346.79,299.94
236,1040,22,11128,116472157,data_2,150.94,137.22
236,1040,22,12194,103192961,data_2,130.32,120.3
236,1040,22,12197,100012466,data_2,628.08,494.87
236,1040,22,12198,102091851,data_2,164.01,152.29
236,1040,22,12216,106139279,data_2,339.98,313.82
236,1040,22,12275,108683181,data_2,823.61,760.25
236,1040,22,12283,105076365,data_2,356.7,331.22
236,1040,22,14102,108687109,data_2,949.54,862.87
236,1040,22,14366,101183135,data_2,216.5,205.11
236,1040,22,14366,108687071,data_2,138.69,121.35
236,1040,22,16485,120807600,data_2,117.41,103.41
236,1040,23,12203,120257031,data_2,126.62,94.96
236,1040,23,15717,108684463,data_2,94.95,81.39
236,1040,34,12232,105026651,data_2,303.34,280.88
236,1040,34,12243,120748477,data_2,578.1,558.82
236,1040,34,12245,105000091,data_2,492.9,445.5
236,1040,34,14976,101237808,data_2,254.05,243.46
236,1040,73,13063,107025587,data_2,68.87,64.57
236,1043,22,11041,100016499,data_2,89.93,74.95
236,1043,22,11051,105000318,data_2,145.35,130.81
236,1043,22,12197,100012466,data_2,380.68,639.03
236,1043,22,12275,108683181,data_2,194.49,186.57
236,1043,22,14102,108687109,data_2,359.1,352.68
236,1043,22,14366,108687071,data_2,130.14,121.46
236,1044,22,11002,106148025,data_2,77.66,38.83
236,1044,22,11002,109602134,data_2,177.28,151.95
236,1044,22,11015,105046695,data_2,131.51,122.12
236,1044,22,11015,105307383,data_2,29.78,22.33
236,1044,22,11016,106139573,data_2,114.0,106.87
236,1044,22,11039,100012741,data_2,99.76,74.83
236,1044,22,12182,102291257,data_2,114.19,85.65
236,1044,22,12197,100012466,data_2,591.24,277.14
236,1044,22,12208,102411295,data_2,290.16,279.0
236,1044,22,12216,106139279,data_2,78.7,65.58
236,1044,22,12275,108683181,data_2,387.11,335.37
236,1044,22,14102,108687109,data_2,166.89,134.79
236,1044,22,16485,120807600,data_2,120.22,114.62
236,1044,23,14643,121968649,data_2,65.29,58.76
236,1044,34,12948,116283397,data_2,518.47,492.55
236,1044,34,14976,101237808,data_2,232.87,222.28
236,1044,73,11117,107025569,data_2,14.26,9.51
236,1044,73,12306,107025298,data_2,82.35,76.86
236,1045,38,14621,103311162,data_2,249.32,242.4
236,1055,15,11072,114110754,data_2,17087.6,16863.74
