pk_1,pk_2,pk_3,pk_4,pk_5,level_5,Data_source1_match,Data_source_2_match
235,1175,21,14567,122492097,data_2,1629.32,1629.32
235,1175,21,14567,122968129,data_1,4.0,4.0
235,1175,21,14567,122968129,data_2,6265.54,6265.54
235,1175,22,11007,103563943,data_1,14.0,14.0
235,1175,22,11007,103563943,data_2,23381.25,23381.25
235,1175,24,11019,120585853,data_1,10.0,10.0
235,1175,24,11019,120585853,data_2,3768.19,3768.19
235,1175,24,11137,103888125,data_1,3.0,3.0
235,1175,24,11137,103888125,data_2,530.7,530.7
235,1175,24,11137,108207193,data_1,3.0,3.0
235,1175,24,11137,108207193,data_2,519.45,519.45
235,1175,24,11137,122731830,data_1,3.0,3.0
235,1175,24,11137,122731830,data_2,180.44,180.44
235,1175,25,11415,118710020,data_1,3.0,3.0
235,1175,25,11415,118710020,data_2,925.19,925.19
235,1175,26,11069,109355145,data_1,5.0,5.0
235,1175,26,11069,109355145,data_2,401.53,401.53
235,1175,26,11069,109356915,data_1,14.0,14.0
235,1175,26,11069,109356915,data_2,2015.45,2015.45
235,1175,26,11516,103935093,data_1,7.0,7.0
235,1175,26,11516,103935093,data_2,1777.12,1777.12
235,1175,26,11516,108096375,data_1,44.0,44.0
235,1175,26,11516,108096375,data_2,13422.52,13422.52
235,1175,27,12081,101790798,data_1,8.0,8.0
235,1175,27,12081,101790798,data_2,813.18,813.18
235,1175,27,12081,102112387,data_1,7.0,7.0
235,1175,27,12081,102112387,data_2,1395.02,1395.02
235,1175,30,13731,101112266,data_1,2.0,2.0
235,1175,30,13731,101112266,data_2,155.19,155.19
235,1175,30,13731,101112332,data_1,6.0,6.0
235,1175,30,13731,101112332,data_2,465.65,465.65
235,1175,30,13731,101114767,data_1,72.0,72.0
235,1175,30,13731,101114767,data_2,4943.16,4943.16
235,1175,30,13731,101826832,data_1,9.0,9.0
235,1175,30,13731,101826832,data_2,1322.86,1322.86
235,1175,30,13731,101826840,data_1,4.0,4.0
235,1175,30,13731,101826840,data_2,583.78,583.78
235,1175,30,13731,101826857,data_1,6.0,6.0
235,1175,30,13731,101826857,data_2,880.39,880.39
235,1175,30,13731,109284566,data_1,3.0,3.0
235,1175,30,13731,109284566,data_2,234.04,234.04
235,1175,30,13731,109286356,data_1,6.0,6.0
235,1175,30,13731,109286356,data_2,471.2,471.2
235,1175,30,13731,109286364,data_1,6.0,6.0
235,1175,30,13731,109286364,data_2,449.26,449.26
235,1175,30,13731,109288847,data_1,6.0,6.0
235,1175,30,13731,109288847,data_2,471.15,471.15
235,1175,30,13731,109288944,data_1,9.0,9.0
235,1175,30,13731,109288944,data_2,702.13,702.13
235,1175,30,13731,109289312,data_1,8.0,8.0
235,1175,30,13731,109289312,data_2,623.89,623.89
235,1175,30,13731,109289460,data_1,2.0,2.0
235,1175,30,13731,109289460,data_2,156.03,156.03
235,1175,30,13731,109289499,data_1,10.0,10.0
235,1175,30,13731,109289499,data_2,779.52,779.52
235,1175,30,13731,109629873,data_1,3.0,3.0
235,1175,30,13731,109629873,data_2,235.07,235.07
235,1175,30,13731,109826318,data_1,13.0,13.0
235,1175,30,13731,109826318,data_2,1014.62,1014.62
235,1175,30,13731,112093437,data_1,4.0,4.0
235,1175,30,13731,112093437,data_2,360.74,360.74
235,1175,30,13731,112957822,data_1,5.0,5.0
235,1175,30,13731,112957822,data_2,756.89,756.89
235,1175,30,13731,112958276,data_1,9.0,9.0
235,1175,30,13731,112958276,data_2,1364.03,1364.03
235,1175,30,13731,112959671,data_1,3.0,3.0
235,1175,30,13731,112959671,data_2,455.19,455.19
235,1175,30,13731,113238879,data_1,10.0,10.0
235,1175,30,13731,113238879,data_2,1515.76,1515.76
235,1175,30,13731,115156596,data_1,10.0,10.0
235,1175,30,13731,115156596,data_2,780.33,780.33
235,1175,30,13731,115488726,data_1,2.0,2.0
235,1175,30,13731,115488726,data_2,156.03,156.03
235,1175,30,13731,118118210,data_1,2.0,2.0
235,1175,30,13731,118118210,data_2,153.71,153.71
235,1175,30,13731,120475389,data_1,5.0,5.0
235,1175,30,13731,120475389,data_2,389.28,389.28
235,1175,30,13731,120878149,data_1,5.0,5.0
235,1175,30,13731,120878149,data_2,388.04,388.04
235,1175,30,13731,120878443,data_1,1.0,1.0
235,1175,30,13731,120878443,data_2,75.61,75.61
235,1175,30,13731,121301948,data_1,2.0,2.0
235,1175,30,13731,121301948,data_2,156.12,156.12
235,1175,30,13731,121302510,data_1,15.0,15.0
235,1175,30,13731,121302510,data_2,1170.62,1170.62
235,1175,30,13731,122068473,data_1,10.0,10.0
235,1175,30,13731,122068473,data_2,779.68,779.68
235,1175,30,13731,122069070,data_1,4.0,4.0
235,1175,30,13731,122069070,data_2,313.3,313.3
235,1175,30,13731,122069079,data_1,10.0,10.0
235,1175,30,13731,122069079,data_2,780.96,780.96
235,1175,30,13731,122069159,data_1,24.0,24.0
235,1175,30,13731,122069159,data_2,1883.88,1883.88
235,1175,30,13731,122069224,data_1,47.0,47.0
235,1175,30,13731,122069224,data_2,3410.79,3410.79
235,1175,30,13731,122734228,data_1,6.0,6.0
235,1175,30,13731,122734228,data_2,468.09,468.09
235,1175,30,13731,122734295,data_1,10.0,10.0
235,1175,30,13731,122734295,data_2,780.35,780.35
235,1175,30,13731,122734299,data_1,12.0,12.0
235,1175,30,13731,122734299,data_2,938.7,938.7
235,1175,30,13731,122734325,data_1,8.0,8.0
235,1175,30,13731,122734325,data_2,624.37,624.37
235,1175,30,13731,122734937,data_1,9.0,9.0
235,1175,30,13731,122734937,data_2,703.0,703.0
235,1175,30,13731,122734945,data_1,65.0,65.0
235,1175,30,13731,122734945,data_2,5052.7,5052.7
235,1175,30,13731,122756906,data_1,2.0,2.0
235,1175,30,13731,122756906,data_2,157.07,157.07
235,1175,30,13731,122756922,data_1,10.0,10.0
235,1175,30,13731,122756922,data_2,780.2,780.2
235,1175,30,13731,122756939,data_1,11.0,11.0
235,1175,30,13731,122756939,data_2,858.38,858.38
235,1175,30,13731,122756973,data_1,158.0,158.0
235,1175,30,13731,122756973,data_2,11305.68,11305.68
235,1175,30,13731,122756981,data_1,9.0,9.0
235,1175,30,13731,122756981,data_2,700.2,700.2
235,1175,30,13731,122887768,data_1,6.0,6.0
235,1175,30,13731,122887768,data_2,468.09,468.09
235,1175,30,13731,122887776,data_1,4.0,4.0
235,1175,30,13731,122887776,data_2,312.07,312.07
235,1175,30,13731,122888624,data_1,3.0,3.0
235,1175,30,13731,122888624,data_2,234.07,234.07
235,1175,30,13731,122980129,data_1,5.0,5.0
235,1175,30,13731,122980129,data_2,564.24,564.24
235,1175,30,13731,122996230,data_1,30.0,30.0
235,1175,30,13731,122996230,data_2,2340.37,2340.37
235,1175,30,13731,123068876,data_1,2.0,2.0
235,1175,30,13731,123068876,data_2,156.67,156.67
235,1175,30,13731,123069007,data_1,26.0,26.0
235,1175,30,13731,123069007,data_2,2042.17,2042.17
235,1175,32,11688,120697473,data_1,5.0,5.0
235,1175,32,11688,120697473,data_2,1445.2,1445.2
235,1175,41,13263,103310360,data_1,6.0,6.0
235,1175,41,13263,103310360,data_2,1325.53,1325.53
235,1175,41,13263,103656968,data_1,3.0,3.0
235,1175,41,13263,103656968,data_2,537.2,537.2
235,1175,44,11141,101067866,data_1,4.0,4.0
235,1175,44,11141,101067866,data_2,1100.72,1100.72
235,1175,44,11141,116059101,data_1,9.0,9.0
235,1175,44,11141,116059101,data_2,1257.19,1257.19
235,1175,44,11986,121662329,data_1,4.0,4.0
235,1175,44,11986,121662329,data_2,507.83,507.83
235,1175,51,15332,116227594,data_1,6.0,6.0
235,1175,51,15332,116227594,data_2,751.08,751.08
235,1175,51,15332,119716065,data_1,8.0,8.0
235,1175,51,15332,119716065,data_2,939.96,939.96
235,1175,51,15332,122550011,data_1,16.0,16.0
235,1175,51,15332,122550011,data_2,1878.77,1878.77
235,1175,72,11159,101973675,data_1,3.0,3.0
235,1175,72,11159,101973675,data_2,693.46,693.46
235,1175,72,11159,115552203,data_1,3.0,3.0
235,1175,72,11159,115552203,data_2,1147.69,1147.69
235,1175,79,11025,119338656,data_1,2.0,2.0
235,1175,79,11025,119338656,data_2,7051.89,7051.89
235,1175,79,11025,122042919,data_1,3.0,3.0
235,1175,79,11025,122042919,data_2,14593.75,14593.75
235,1175,81,11270,116235252,data_1,6.0,6.0
235,1175,81,11270,116235252,data_2,1267.91,1267.91
235,1179,18,11740,119446449,data_1,4.0,4.0
235,1179,18,11740,119446449,data_2,693.18,693.18
235,1202,83,11019,111436109,data_1,1.0,1.0
235,1202,83,11019,111436109,data_2,15653.72,15653.72
235,1202,84,11019,101306975,data_1,1.0,1.0
235,1202,84,11019,101306975,data_2,306.54,306.54
235,1202,84,11019,101307148,data_1,1.0,1.0
235,1202,84,11019,101307148,data_2,306.54,306.54
235,1202,84,11019,101495265,data_1,1.0,1.0
235,1202,84,11019,101495265,data_2,1476.08,1476.08
235,1202,84,11019,111506320,data_1,1.0,1.0
235,1202,84,11019,111506320,data_2,1601.05,1601.05
235,1202,84,11019,112362616,data_1,1.0,1.0
235,1202,84,11019,112362616,data_2,1258.81,1258.81
235,1203,72,11159,101973675,data_1,4.0,4.0
235,1203,72,11159,101973675,data_2,926.61,926.61
235,1203,72,11159,115552203,data_1,4.0,4.0
235,1203,72,11159,115552203,data_2,1552.31,1552.31
235,1205,23,12203,120257031,data_1,2.0,2.0
235,1205,23,12203,120257031,data_2,517.65,517.65
235,1205,23,15733,118659270,data_1,2.0,2.0
235,1205,23,15733,118659270,data_2,265.71,265.71
235,1205,38,11090,102122293,data_1,87.0,87.0
235,1205,38,11090,102122293,data_2,2710.95,2710.95
235,1205,38,11090,102122307,data_1,83.0,83.0
235,1205,38,11090,102122307,data_2,2602.81,2602.81
235,1205,38,11090,102387726,data_1,69.0,69.0
235,1205,38,11090,102387726,data_2,5896.52,5896.52
235,1205,38,13932,120548494,data_1,248.0,248.0
235,1205,38,13932,120548494,data_2,22065.8,22065.8
235,1205,38,13932,120548516,data_1,187.0,187.0
235,1205,38,13932,120548516,data_2,16741.18,16741.18
235,1205,38,14621,103311162,data_1,206.0,206.0
235,1205,38,14621,103311162,data_2,4678.2,4678.2
235,1206,81,11270,116235252,data_1,2.0,2.0
235,1206,81,11270,116235252,data_2,421.38,421.38
235,1218,85,13594,101272193,data_1,1.0,1.0
235,1218,85,13594,101272193,data_2,4787.2,4787.2
235,1218,85,13594,101488757,data_1,1.0,1.0
235,1218,85,13594,101488757,data_2,9516.98,9516.98
235,1218,85,13594,113942470,data_1,1.0,1.0
235,1218,85,13594,113942470,data_2,8143.14,8143.14
235,1218,85,13594,113942559,data_1,1.0,1.0
235,1218,85,13594,113942559,data_2,7669.91,7669.91
235,1218,85,13594,113942683,data_1,1.0,1.0
235,1218,85,13594,113942683,data_2,8143.2,8143.2
235,1218,85,13594,113942819,data_1,1.0,1.0
235,1218,85,13594,113942819,data_2,7556.7,7556.7
235,1218,85,13594,115030379,data_1,1.0,1.0
235,1218,85,13594,115030379,data_2,7957.9,7957.9
235,1218,85,13594,115030409,data_1,1.0,1.0
235,1218,85,13594,115030409,data_2,7933.5,7933.5
235,1220,68,12464,101950483,data_1,1.0,1.0
235,1220,68,12464,101950483,data_2,5166.18,5166.18
235,1220,68,12464,101950723,data_1,1.0,1.0
235,1220,68,12464,101950723,data_2,829.61,829.61
235,1220,68,12464,101950731,data_1,1.0,1.0
235,1220,68,12464,101950731,data_2,5163.58,5163.58
235,1220,68,12464,111398986,data_1,1.0,1.0
235,1220,68,12464,111398986,data_2,818.52,818.52
235,1220,68,12464,122186751,data_1,1.0,1.0
235,1220,68,12464,122186751,data_2,17562.53,17562.53
235,1222,91,12120,101571925,data_1,2.0,2.0
235,1222,91,12120,101571925,data_2,3377.73,3377.73
235,1222,91,12120,101571933,data_1,2.0,2.0
235,1222,91,12120,101571933,data_2,3572.61,3572.61
235,1222,91,12120,101571941,data_1,1.0,1.0
235,1222,91,12120,101571941,data_2,1622.18,1622.18
235,1222,91,12120,101793834,data_1,3.0,3.0
235,1222,91,12120,101793834,data_2,4996.16,4996.16
235,1222,91,12120,101793842,data_1,2.0,2.0
235,1222,91,12120,101793842,data_2,3059.56,3059.56
235,1266,79,11025,119338656,data_1,4.0,4.0
235,1266,79,11025,119338656,data_2,14178.14,14178.14
235,1266,79,11025,122042919,data_1,1.0,1.0
235,1266,79,11025,122042919,data_2,4864.59,4864.59
235,1318,85,13594,101488757,data_1,1.0,1.0
235,1318,85,13594,101488757,data_2,9739.74,9739.74
235,1318,85,13594,113942470,data_1,1.0,1.0
235,1318,85,13594,113942470,data_2,7953.77,7953.77
235,1318,85,13594,113942559,data_1,1.0,1.0
235,1318,85,13594,113942559,data_2,7638.31,7638.31
235,1318,85,13594,113942683,data_1,1.0,1.0
235,1318,85,13594,113942683,data_2,8129.75,8129.75
235,1318,85,13594,113942819,data_1,1.0,1.0
235,1318,85,13594,113942819,data_2,7484.79,7484.79
235,1318,85,13594,115030379,data_1,1.0,1.0
235,1318,85,13594,115030379,data_2,7667.51,7667.51
235,1318,85,13594,115030409,data_1,1.0,1.0
235,1318,85,13594,115030409,data_2,8129.75,8129.75
235,1318,85,13594,115995113,data_1,1.0,1.0
235,1318,85,13594,115995113,data_2,21976.09,21976.09
235,1318,85,13594,116423806,data_1,1.0,1.0
235,1318,85,13594,116423806,data_2,22393.97,22393.97
235,1318,85,13594,122226974,data_1,1.0,1.0
235,1318,85,13594,122226974,data_2,19978.75,19978.75
235,1320,83,11019,101345916,data_1,1.0,1.0
235,1320,83,11019,101345916,data_2,25087.96,25087.96
235,1320,83,11019,111436109,data_1,1.0,1.0
235,1320,83,11019,111436109,data_2,15443.17,15443.17
235,1320,84,11019,101312775,data_1,2.0,2.0
235,1320,84,11019,101312775,data_2,2126.05,2126.05
235,1320,84,11019,111506266,data_1,1.0,1.0
235,1320,84,11019,111506266,data_2,1887.71,1887.71
235,1320,84,11019,112362578,data_1,1.0,1.0
235,1320,84,11019,112362578,data_2,1556.36,1556.36
235,1322,91,12120,101571925,data_1,1.0,1.0
235,1322,91,12120,101571925,data_2,1686.51,1686.51
235,1322,91,12120,101571933,data_1,1.0,1.0
235,1322,91,12120,101571933,data_2,1719.39,1719.39
235,1322,91,12120,101571941,data_1,2.0,2.0
235,1322,91,12120,101571941,data_2,3278.22,3278.22
235,1322,91,12120,101793834,data_1,2.0,2.0
235,1322,91,12120,101793834,data_2,3316.37,3316.37
235,1322,91,12120,101793842,data_1,3.0,3.0
235,1322,91,12120,101793842,data_2,4589.34,4589.34
235,1326,68,12464,101950517,data_1,1.0,1.0
235,1326,68,12464,101950517,data_2,792.19,792.19
235,1326,68,12464,101950657,data_1,1.0,1.0
235,1326,68,12464,101950657,data_2,891.23,891.23
235,1326,68,12464,101950731,data_1,1.0,1.0
235,1326,68,12464,101950731,data_2,5159.89,5159.89
235,1326,68,12464,111389200,data_1,1.0,1.0
235,1326,68,12464,111389200,data_2,2582.96,2582.96
235,1326,68,12464,122186751,data_1,1.0,1.0
235,1326,68,12464,122186751,data_2,17573.18,17573.18
235,1339,45,12111,101798296,data_1,2.0,2.0
235,1339,45,12111,101798296,data_2,3038.19,3038.19
235,1339,45,12111,101798312,data_1,3.0,3.0
235,1339,45,12111,101798312,data_2,6256.98,6256.98
235,1339,45,12111,101798452,data_1,2.0,2.0
235,1339,45,12111,101798452,data_2,1875.87,1875.87
235,1343,13,11259,101029643,data_1,2.0,2.0
235,1343,13,11259,101029643,data_2,67499.98,67499.98
235,1343,13,11259,101030088,data_1,2.0,2.0
235,1343,13,11259,101030088,data_2,66000.01,66000.01
235,1343,13,11259,101643955,data_1,1.0,1.0
235,1343,13,11259,101643955,data_2,40849.24,40849.24
235,1343,13,11259,119454273,data_1,1.0,1.0
235,1343,13,11259,119454273,data_2,67280.01,67280.01
235,1343,13,11259,119454289,data_1,2.0,2.0
235,1343,13,11259,119454289,data_2,22039.98,22039.98
235,1343,13,11259,119454303,data_1,1.0,1.0
235,1343,13,11259,119454303,data_2,14151.94,14151.94
235,1343,13,11259,119454370,data_1,1.0,1.0
235,1343,13,11259,119454370,data_2,14152.02,14152.02
235,1343,13,11259,119459809,data_1,4.0,4.0
235,1343,13,11259,119459809,data_2,63924.9,63924.9
235,1343,13,11259,119459852,data_1,1.0,1.0
235,1343,13,11259,119459852,data_2,14151.96,14151.96
235,1343,13,11259,119459887,data_1,1.0,1.0
235,1343,13,11259,119459887,data_2,14152.01,14152.01
235,1343,13,11259,119459895,data_1,1.0,1.0
235,1343,13,11259,119459895,data_2,14435.29,14435.29
235,1343,13,11259,119459925,data_1,1.0,1.0
235,1343,13,11259,119459925,data_2,33639.97,33639.97
235,1343,13,11259,119460036,data_1,1.0,1.0
235,1343,13,11259,119460036,data_2,31900.0,31900.0
235,1343,13,11259,119460060,data_1,1.0,1.0
235,1343,13,11259,119460060,data_2,55389.97,55389.97
235,1343,13,11259,119460069,data_1,1.0,1.0
235,1343,13,11259,119460069,data_2,33929.97,33929.97
235,1343,13,11259,119558702,data_1,1.0,1.0
235,1343,13,11259,119558702,data_2,9723.87,9723.87
235,1343,13,11259,121414998,data_1,1.0,1.0
235,1343,13,11259,121414998,data_2,18015.81,18015.81
235,1343,13,11259,121415455,data_1,1.0,1.0
235,1343,13,11259,121415455,data_2,17907.72,17907.72
235,1343,13,11259,121415900,data_1,2.0,2.0
235,1343,13,11259,121415900,data_2,28535.98,28535.98
235,1343,13,11259,122253130,data_1,1.0,1.0
235,1343,13,11259,122253130,data_2,20937.98,20937.98
235,1343,13,11259,123060619,data_1,2.0,2.0
235,1343,13,11259,123060619,data_2,37953.55,37953.55
235,1343,13,11259,123060646,data_1,1.0,1.0
235,1343,13,11259,123060646,data_2,18966.42,18966.42
235,1343,13,11259,123060832,data_1,1.0,1.0
235,1343,13,11259,123060832,data_2,13199.98,13199.98
235,1349,18,11740,119446449,data_1,1.0,1.0
235,1356,15,11072,114110754,data_1,41.0,41.0
235,1356,15,11072,114110754,data_2,16100.12,16100.12
235,1356,15,11072,114110940,data_1,35.0,35.0
235,1356,15,11072,114110940,data_2,19978.19,19978.19
235,1356,15,11072,116609959,data_1,4.0,4.0
235,1356,15,11072,116609959,data_2,1844.02,1844.02
235,1356,16,11134,101099687,data_1,4.0,4.0
235,1356,16,11134,101099687,data_2,734.38,734.38
235,1356,16,11134,104149997,data_1,2.0,2.0
235,1356,16,11134,104149997,data_2,746.29,746.29
235,1356,16,11134,119203998,data_1,3.0,3.0
235,1356,16,11134,119203998,data_2,742.23,742.23
235,1356,16,11134,119204250,data_1,10.0,10.0
235,1356,16,11134,119204250,data_2,2517.47,2517.47
235,1356,16,11134,120725558,data_1,3.0,3.0
235,1356,16,11134,120725558,data_2,777.04,777.04
235,1356,18,11740,119122699,data_1,11.0,11.0
235,1356,18,11740,119122699,data_2,3070.15,3070.15
235,1356,18,11740,119446394,data_1,11.0,11.0
235,1356,18,11740,119446394,data_2,1764.2,1764.2
235,1356,18,11740,119446424,data_1,6.0,6.0
235,1356,18,11740,119446424,data_2,964.72,964.72
235,1356,18,11740,121776075,data_1,6.0,6.0
235,1356,18,11740,121776075,data_2,2411.71,2411.71
235,1356,19,11253,101005585,data_1,2.0,2.0
235,1356,19,11253,101005585,data_2,213.01,213.01
235,1356,19,11253,101005635,data_1,5.0,5.0
235,1356,19,11253,101005635,data_2,532.53,532.53
235,1356,19,11253,109452205,data_1,1.0,1.0
235,1356,19,11253,109452205,data_2,113.76,113.76
235,1356,19,11253,109580246,data_1,1.0,1.0
235,1356,19,11253,109580246,data_2,110.05,110.05
235,1356,19,11253,109580297,data_1,2.0,2.0
235,1356,19,11253,109580297,data_2,291.93,291.93
235,1356,19,11253,109861547,data_1,15.0,15.0
235,1356,19,11253,109861547,data_2,2487.08,2487.08
235,1356,19,13732,119672696,data_1,15.0,15.0
235,1356,19,13732,119672696,data_2,1507.65,1507.65
235,1356,20,11131,120203918,data_1,10.0,10.0
235,1356,20,11131,120203918,data_2,2143.39,2143.39
235,1356,20,11131,120468889,data_1,18.0,18.0
235,1356,20,11131,120468889,data_2,3684.73,3684.73
235,1356,21,12151,109487106,data_1,4.0,4.0
235,1356,21,12151,109487106,data_2,3407.06,3407.06
235,1356,21,12151,111199843,data_1,4.0,4.0
235,1356,21,12151,111199843,data_2,1181.06,1181.06
235,1356,21,12151,111199878,data_1,7.0,7.0
235,1356,21,12151,111199878,data_2,2067.75,2067.75
235,1356,21,12151,111199932,data_1,6.0,6.0
235,1356,21,12151,111199932,data_2,2228.72,2228.72
235,1356,21,12151,111199967,data_1,11.0,11.0
235,1356,21,12151,111199967,data_2,6582.13,6582.13
235,1356,21,12151,116446979,data_1,3.0,3.0
235,1356,21,12151,116446979,data_2,2052.82,2052.82
235,1356,21,12151,122607226,data_1,6.0,6.0
235,1356,21,12151,122607226,data_2,2452.27,2452.27
235,1356,24,11137,102775343,data_1,4.0,4.0
235,1356,24,11137,102775343,data_2,961.05,961.05
235,1356,24,11137,103888125,data_1,6.0,6.0
235,1356,24,11137,103888125,data_2,1055.05,1055.05
235,1356,24,11137,108207193,data_1,7.0,7.0
235,1356,24,11137,108207193,data_2,1212.74,1212.74
235,1356,24,11137,122731830,data_1,3.0,3.0
235,1356,24,11137,122731830,data_2,180.44,180.44
235,1356,25,11415,118709464,data_1,3.0,3.0
235,1356,25,11415,118709464,data_2,683.74,683.74
235,1356,25,11415,118710020,data_1,4.0,4.0
235,1356,25,11415,118710020,data_2,1234.05,1234.05
235,1356,26,11069,109355145,data_1,9.0,9.0
235,1356,26,11069,109355145,data_2,722.93,722.93
235,1356,26,11069,109355153,data_1,8.0,8.0
235,1356,26,11069,109355153,data_2,643.47,643.47
235,1356,26,11069,109356915,data_1,8.0,8.0
235,1356,26,11069,109356915,data_2,1151.86,1151.86
235,1356,26,11069,115633491,data_1,20.0,20.0
235,1356,26,11069,115633491,data_2,2894.75,2894.75
235,1356,26,11516,103935093,data_1,8.0,8.0
235,1356,26,11516,103935093,data_2,2032.35,2032.35
235,1356,26,11516,108096340,data_1,11.0,11.0
235,1356,26,11516,108096340,data_2,2464.15,2464.15
235,1356,26,11516,108096375,data_1,10.0,10.0
235,1356,26,11516,108096375,data_2,3049.6,3049.6
235,1356,27,11109,108084954,data_1,8.0,8.0
235,1356,27,11109,108084954,data_2,1259.49,1259.49
235,1356,27,11109,109317987,data_1,7.0,7.0
235,1356,27,11109,109317987,data_2,566.94,566.94
235,1356,27,11109,114321534,data_1,11.0,11.0
235,1356,27,11109,114321534,data_2,1251.9,1251.9
235,1356,27,11109,116777918,data_1,6.0,6.0
235,1356,27,11109,116777918,data_2,405.83,405.83
235,1356,27,11109,119550256,data_1,2.0,2.0
235,1356,27,11109,119550256,data_2,126.2,126.2
235,1356,27,12081,101790798,data_1,4.0,4.0
235,1356,27,12081,101790798,data_2,406.77,406.77
235,1356,27,12081,102112387,data_1,8.0,8.0
235,1356,27,12081,102112387,data_2,1594.2,1594.2
235,1356,27,12081,122366407,data_1,-1.0,-1.0
235,1356,27,12081,122366407,data_2,-86.55,-86.55
235,1356,27,14015,101369114,data_1,19.0,19.0
235,1356,27,14015,101369114,data_2,1764.29,1764.29
235,1356,30,13731,101735504,data_1,5.0,5.0
235,1356,30,13731,101735504,data_2,552.16,552.16
235,1356,30,13731,101826832,data_1,18.0,18.0
235,1356,30,13731,101826832,data_2,2645.72,2645.72
235,1356,30,13731,101826840,data_1,1.0,1.0
235,1356,30,13731,101826840,data_2,146.98,146.98
235,1356,30,13731,101826857,data_1,7.0,7.0
235,1356,30,13731,101826857,data_2,1025.92,1025.92
235,1356,30,13731,109288731,data_1,11.0,11.0
235,1356,30,13731,109288731,data_2,858.28,858.28
235,1356,30,13731,109288944,data_1,5.0,5.0
235,1356,30,13731,109288944,data_2,389.95,389.95
235,1356,30,13731,109289312,data_1,12.0,12.0
235,1356,30,13731,109289312,data_2,935.65,935.65
235,1356,30,13731,109289460,data_1,19.0,19.0
235,1356,30,13731,109289460,data_2,1482.36,1482.36
235,1356,30,13731,109289499,data_1,13.0,13.0
235,1356,30,13731,109289499,data_2,1013.61,1013.61
235,1356,30,13731,109289622,data_1,8.0,8.0
235,1356,30,13731,109289622,data_2,624.14,624.14
235,1356,30,13731,109289665,data_1,14.0,14.0
235,1356,30,13731,109289665,data_2,1092.24,1092.24
235,1356,30,13731,109289681,data_1,14.0,14.0
235,1356,30,13731,109289681,data_2,1092.22,1092.22
235,1356,30,13731,109629873,data_1,2.0,2.0
235,1356,30,13731,109629873,data_2,156.35,156.35
235,1356,30,13731,112537589,data_1,10.0,10.0
235,1356,30,13731,112537589,data_2,1104.37,1104.37
235,1356,30,13731,112957806,data_1,11.0,11.0
235,1356,30,13731,112957806,data_2,1655.72,1655.72
235,1356,30,13731,112957814,data_1,17.0,17.0
235,1356,30,13731,112957814,data_2,2570.9,2570.9
235,1356,30,13731,113238879,data_1,11.0,11.0
235,1356,30,13731,113238879,data_2,1665.81,1665.81
235,1356,30,13731,115156596,data_1,9.0,9.0
235,1356,30,13731,115156596,data_2,701.86,701.86
235,1356,30,13731,115488726,data_1,12.0,12.0
235,1356,30,13731,115488726,data_2,939.3,939.3
235,1356,30,13731,119419069,data_1,6.0,6.0
235,1356,30,13731,119419069,data_2,468.09,468.09
235,1356,30,13731,120007399,data_1,11.0,11.0
235,1356,30,13731,120007399,data_2,858.17,858.17
235,1356,30,13731,121302510,data_1,2.0,2.0
235,1356,30,13731,121302510,data_2,156.08,156.08
235,1356,30,13731,122069159,data_1,3.0,3.0
235,1356,30,13731,122069159,data_2,235.37,235.37
235,1356,30,13731,122069224,data_1,25.0,25.0
235,1356,30,13731,122069224,data_2,1814.37,1814.37
235,1356,30,13731,122089509,data_1,7.0,7.0
235,1356,30,13731,122089509,data_2,768.49,768.49
235,1356,30,13731,122089535,data_1,9.0,9.0
235,1356,30,13731,122089535,data_2,993.91,993.91
235,1356,30,13731,122089586,data_1,6.0,6.0
235,1356,30,13731,122089586,data_2,662.58,662.58
235,1356,30,13731,122302115,data_1,20.0,20.0
235,1356,30,13731,122302115,data_2,1560.36,1560.36
235,1356,30,13731,122643206,data_1,25.0,25.0
235,1356,30,13731,122643206,data_2,1955.85,1955.85
235,1356,30,13731,122734228,data_1,4.0,4.0
235,1356,30,13731,122734228,data_2,312.06,312.06
235,1356,30,13731,122734295,data_1,4.0,4.0
235,1356,30,13731,122734295,data_2,312.42,312.42
235,1356,30,13731,122734325,data_1,5.0,5.0
235,1356,30,13731,122734325,data_2,390.17,390.17
235,1356,30,13731,122756825,data_1,74.0,74.0
235,1356,30,13731,122756825,data_2,5334.9,5334.9
235,1356,30,13731,122756922,data_1,3.0,3.0
235,1356,30,13731,122756922,data_2,235.15,235.15
235,1356,30,13731,122756973,data_1,80.0,80.0
235,1356,30,13731,122756973,data_2,5724.39,5724.39
235,1356,30,13731,122756981,data_1,1.0,1.0
235,1356,30,13731,122756981,data_2,77.8,77.8
235,1356,30,13731,122887776,data_1,6.0,6.0
235,1356,30,13731,122887776,data_2,468.1,468.1
235,1356,30,13731,122888624,data_1,1.0,1.0
235,1356,30,13731,122888624,data_2,78.01,78.01
235,1356,30,13731,122949216,data_1,8.0,8.0
235,1356,30,13731,122949216,data_2,1207.43,1207.43
235,1356,30,13731,122980129,data_1,5.0,5.0
235,1356,30,13731,122980129,data_2,566.47,566.47
235,1356,30,13731,122996230,data_1,11.0,11.0
235,1356,30,13731,122996230,data_2,856.19,856.19
235,1356,31,14041,109693997,data_1,16.0,16.0
235,1356,31,14041,109693997,data_2,21249.2,21249.2
235,1356,32,11688,101745818,data_1,2.0,2.0
235,1356,32,11688,101745818,data_2,513.95,513.95
